Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Output
-2.1781,-2.1368,-2.4339,-2.6178,-2.4069,-4.1328,-2.9628,-2.4354,-0.94687,-0.94336,3.1491,2.382,-9.4612,0.3695
0.72915,1.2232,1.0327,0.33751,0.19525,-0.061849,-0.90684,-0.29483,-0.88622,-0.5011,-1.2591,0.88237,-1.0195,0.43512
-1.2219,-1.892,-2.6498,-1.515,-0.92625,-0.27323,0.023672,-0.43151,-0.1246,0.073194,1.5017,1.0296,-5.3569,0.33078
-2.0906,-1.5109,-2.425,-2.5733,-3.0744,-2.7197,-1.9589,-0.43124,0.3069,0.35566,2.7604,5.129,-8.1216,-0.76583
-1.1289,-1.9325,-2.4075,-1.6989,-0.63229,-0.7667,0.13467,-0.13591,0.51988,-0.48703,1.311,-2.5834,-3.1977,0.020885
1.4391,1.6645,1.7104,1.8223,1.7432,1.0452,0.66608,-0.23192,-0.31276,-0.68551,-2.6705,-2.9058,-2.2297,0.18027
-0.99771,-1.3543,-0.775,-0.22325,0.070811,0.16222,-0.25947,0.067323,-0.12596,0.19212,-0.72484,-1.1213,1.7989,-0.055142
-1.0104,0.28964,0.36044,0.89155,0.093631,0.51045,1.8739,1.5436,1.8886,4.0843,-0.98559,-3.0268,3.3721,0.13281
-0.086392,-0.77696,-0.4713,-1.0565,-1.2273,-1.3089,0.1227,0.70013,0.21845,-0.48461,-0.47131,-3.2404,0.92382,-0.025629
0.65808,-0.14383,0.75631,0.23978,0.13546,-0.0023373,-0.5834,-0.7693,-1.1738,-0.50108,0.33365,0.54602,-1.9481,-0.21436
1.2157,0.70032,1.2345,0.91599,1.3426,1.5154,0.80068,0.13979,-0.03026,-0.52478,-0.87588,0.12889,-4.0616,0.055432
-0.3375,-0.26293,0.12743,1.1602,1.5919,0.61124,1.1052,1.0964,0.50163,-0.10431,-0.15188,-0.29942,-1.5319,-0.19722
1.6797,0.56073,1.1896,1.2613,0.58599,0.55518,-0.31687,-0.33547,-0.65689,-0.32847,-1.1615,-0.99303,-3.5383,0.056888
0.71403,1.9405,0.99407,0.85978,0.98455,0.622,1.1198,0.96997,0.46618,-0.237,0.79906,2.5172,3.0147,0
0.69967,0.60561,0.32795,0.48824,0.86467,0.62399,0.29793,0.15292,-0.63409,-0.71504,-0.033865,-1.3107,1.4197,0.3248
0.98567,0.75692,1.1127,0.68726,1.1423,1.3505,1.1835,0.74827,0.67533,-1.0322,0.0032821,0.7113,-2.8956,0.1395
0.15722,-0.18772,-0.34666,-1.0004,-0.033524,-0.050189,-0.64535,-1.5559,-0.90119,-0.68452,0.025798,1.6031,-0.93966,0.024465
2.2789,2.156,3.0821,1.7744,0.2225,-0.49533,-0.88261,-1.1177,-0.82145,-0.24869,-1.589,-0.87867,-4.7659,0.19245
-0.292,-1.1052,-1.4407,-0.46312,0.78106,0.9402,0.25465,0.87669,0.55196,-0.045785,-0.78009,-0.6014,-2.3434,-0.10997
-1.096,-0.99718,-0.67571,-0.66762,0.81102,0.29762,0.77246,0.81501,0.73641,0.51503,0.046277,2.1245,2.0334,-0.096374
1.3814,0.37894,-0.064727,0.54201,-0.020331,0.28373,0.87399,0.068064,-0.24228,-0.19492,-0.59316,-2.224,-0.57594,0.22365
2.2366,0.081125,0.14361,0.31964,0.39452,-0.0040913,-0.30784,-1.0512,-0.57022,-0.76584,-1.0342,-0.27947,-2.9575,-0.013563
0.38204,0.01614,0.68952,0.39895,0.64435,0.17951,-0.11307,-0.017411,-0.0086256,-0.48809,-1.6122,-4.0361,-0.066206,0.038639
0.92454,-0.21399,-0.13302,0.17702,0.020623,0.81192,0.72797,-0.19985,0.48834,0.082707,-0.61283,-0.75441,-2.4115,0.11922
0.68924,-0.5474,-1.188,-0.3546,-0.72729,-0.86194,-0.98333,-0.83165,-1.3902,-0.85998,1.4332,1.8727,-1.9275,0.31457
-1.6478,0.1537,-0.75044,-1.8802,-2.6954,-2.3807,-2.7418,-1.8623,-1.6608,-0.4061,2.5681,1.48,-7.3025,-0.16872
0.59829,0.29879,0.48313,0.51418,0.46564,0.33108,-0.6109,-1.494,-1.488,-0.63018,0.059256,0.023668,-1.4172,-0.0024257
-0.34526,0.35192,0.74429,1.1851,1.0528,2.2238,1.4093,1.2429,-0.21713,0.035174,1.1401,1.7673,2.1006,0.039194
0.32256,-1.0481,-0.35514,-0.60052,-0.27183,0.56251,0.33911,0.071511,0.13484,-0.50455,-1.199,-2.9084,-3.3577,0.17318
-1.2343,-0.99053,-0.92461,-0.35282,-0.45138,-0.38297,-1.0131,-0.31291,-0.24427,-0.72215,0.52902,0.22013,-1.2231,0.013961
-0.71898,-1.142,-1.8718,-1.2468,-0.75187,-0.26814,-0.098133,-0.25899,-0.81582,-0.18601,1.2052,1.9407,-1.3579,-0.23528
0.84981,0.35785,0.35546,0.020607,0.19702,0.43545,-0.35785,-0.47798,-0.46377,-0.63456,-0.75025,-0.98993,0.15604,0.16085
-1.2676,-0.71914,-1.3332,-0.41972,0.17732,0.22158,0.80244,0.76761,-0.27758,-0.71289,0.35529,2.3134,2.0643,-0.055142
1.3783,0.45292,0.7895,0.96683,0.84238,0.94096,0.48068,-0.28049,0.25195,-0.47574,-0.84883,1.3641,-1.9179,0.013009
1.8364,0.78675,1.2571,1.6988,0.48188,0.059672,-0.055319,-0.34663,-0.79777,-0.82915,-0.95052,-2.4005,-5.3224,0.042115
-0.38821,-0.52549,-0.39945,0.20075,0.67152,0.99071,1.0995,0.91178,1.0454,0.13797,-0.15221,-3.2484,1.3171,-0.19722
1.0185,0.17822,0.1382,-0.10506,0.39414,0.32948,0.94984,-0.25323,-0.11281,-0.23023,-2.0832,-0.70691,-0.81366,0.41809
0.57667,1.5243,0.9834,-0.40758,-1.8466,-2.2823,-2.584,-2.0062,-1.0655,-0.53304,1.4028,-0.93125,4.0634,0.34098
-0.23915,-1.0734,-1.7816,-1.1006,-0.94693,-0.35114,-0.87277,-0.0003701,-0.46629,-0.090402,1.0481,4.1774,1.7356,0.68318
0.62584,-0.53934,-0.29794,0.29272,0.17622,-0.38898,-0.25699,-0.26411,-0.099809,-0.30891,-0.16054,1.3928,2.8193,-0.18492
0.18158,-0.41777,-0.13241,-0.34693,-0.28145,-0.49544,-0.37311,-0.62522,-0.75233,-0.30897,1.2859,-2.4244,-2.6096,-0.84333
2.3821,1.2212,2.027,1.6313,1.544,1.4201,0.86007,0.21377,-0.032464,-0.5313,-0.52713,-3.4455,-2.8392,0.1395
-1.378,-0.31032,-0.78124,-2.3574,-3.2609,-2.8705,-1.9971,-0.50651,-0.77935,-0.28628,2.2159,6.7856,-5.5539,0
-1.2905,-0.64352,-0.21019,0.10864,0.48543,0.67237,0.81193,-0.24208,1.0246,0.055136,-0.1384,-0.94001,5.2524,-0.13233
1.0579,0.76423,1.0144,0.59051,1.1513,0.16432,-0.64664,-0.58724,-1.3819,-1.5025,0.087588,0.5219,4.0406,-0.0024257
-0.086956,-0.91056,0.0040448,0.42792,0.16941,0.94519,1.0433,0.75159,0.33006,0.19114,0.2497,0.4647,2.6046,-0.19722
0.35212,-0.53397,-1.8138,-2.9652,-1.8345,-1.0291,-0.49624,-0.34178,-0.22727,-0.22164,0.99095,2.1048,0.36572,0.1206
-1.4705,-0.7887,-1.3144,-0.24623,0.10934,0.58316,0.53382,0.88501,1.2921,1.2176,0.006529,-2.0476,-4.8736,-0.1451
1.0041,0.73317,0.46874,0.46667,0.42299,-0.2962,-0.95525,-0.96771,-0.57016,-0.57924,0.27374,2.1568,1.6232,-0.083664
-0.50701,0.11722,-0.9449,-0.86077,-2.1836,-2.5239,-2.236,-1.0386,-0.60457,0.20233,1.461,2.294,-1.9825,-0.84333
-0.7411,-0.7646,-0.6561,0.34552,0.89002,1.3101,1.8056,2.6072,2.6072,3.3759,-1.0091,-5.8018,-0.12094,-0.22246
-0.60608,0.29054,0.069243,-0.53923,-1.7448,-2.6126,-2.6109,-1.4045,-1.6126,-0.17359,1.4719,2.4075,-1.4576,-0.14916
-0.27573,-0.78411,-1.2507,-0.69806,-0.15966,-0.20671,0.049814,0.87292,0.036233,0.20045,-0.26194,-1.0967,-0.25565,-0.18492
0.48853,-0.18916,-0.55466,-0.90277,-0.91642,-0.94279,-0.031793,-0.26526,-0.40777,-0.6081,-0.18529,-1.8752,-0.44159,0.16094
0.55438,-0.13462,0.30451,0.49395,0.43689,1.1111,1.2873,0.22352,0.12785,-0.13505,-0.95081,2.5266,-1.3024,-0.025629
0.64465,0.29049,0.65769,0.13257,0.3055,0.46105,-0.99191,-1.2073,-1.0846,-1.1,0.10761,-4.9304,-2.9576,-0.15156
0.54975,1.4682,0.65313,-0.27397,-0.80303,-1.0798,-1.0299,-0.49708,-1.0574,-1.4344,0.72991,3.8954,-1.7312,0.453
-0.31529,0.14878,-0.046797,-0.52383,0.0087749,0.48427,0.51378,0.90264,0.43961,-0.91017,0.052546,-1.4725,2.3565,0.10918
0.03888,-0.056942,-0.11087,0.045327,-0.42309,-0.3241,0.98946,0.78601,-0.21534,-0.49017,-0.12095,-3.6397,-0.94349,0.14168
1.7996,1.5164,1.4053,1.4498,1.6169,1.0708,0.92684,-0.1515,0.76991,0.16585,-1.6641,-2.6829,0.0090864,0.37738
-0.88408,-0.45796,-0.65937,-1.5165,-1.0724,-1.2193,-1.1,-0.68746,-0.32575,-0.397,0.51243,-1.523,0.87951,0.032138
-0.39338,-1.332,-1.4137,-0.59903,0.050399,0.35427,0.073047,0.48356,0.39997,-0.28032,-0.058846,-0.7571,1.2902,-0.038072
-1.0662,-1.3889,-1.1536,-0.24956,0.51142,0.10937,-0.086342,-0.12825,0.95019,1.4656,-0.1106,1.6027,1.6293,-0.083607
0.24749,-0.13683,0.28322,0.18609,0.69458,0.2966,0.052228,-0.5841,-1.024,-0.8973,-0.093581,-1.2033,-0.6966,0.013151
1.0596,0.38471,0.28769,0.70894,0.93682,0.67042,0.33449,-0.30275,-0.19625,-0.63839,-0.44889,1.3401,-1.1735,0.16462
1.6019,0.81927,0.82292,0.68513,0.93137,0.47204,0.2534,-1.4935,-0.84444,-0.52397,-2.0697,-2.4335,-3.923,0.15517
0.24626,0.14248,0.16902,0.6849,-0.10898,1.1988,0.79658,2.1961,1.1186,-0.49381,0.1822,1.8496,-0.31341,0
0.83242,0.96195,1.286,0.33698,0.20197,-0.05629,-0.011601,-0.3677,0.085171,0.049123,-0.89455,-2.7829,-1.2759,-0.025629
-0.42415,-0.20854,0.60308,0.27208,1.1252,1.4937,1.2187,1.4141,1.3974,2.7623,-1.519,-2.3451,1.8232,0.11703
0.51666,0.054466,-0.70557,-0.67098,0.25449,-0.084291,-0.91114,-0.68077,-0.7282,-1.3227,0.29973,-0.051372,-0.90975,-0.19869
1.9683,0.68309,0.39861,1.3309,1.1624,0.69072,-0.37902,-0.29555,-0.7389,-0.6691,-1.4834,-3.851,-2.8435,0.22128
-1.4256,-1.304,-0.17113,0.13513,0.61861,0.69512,0.07891,1.2034,1.2361,1.5824,-0.46418,-0.50179,0.15811,0.2587
0.81309,0.57916,0.99732,1.0806,1.166,1.2409,0.73471,0.55069,0.37484,-0.40729,0.82567,-0.89166,-0.056352,0.039194
-1.3138,-2.1539,-1.7888,-2.0117,-2.154,-1.4821,-0.38829,1.1804,0.74767,0.3378,0.043983,-0.4342,-4.2138,-0.25682
0.34041,-0.14306,-0.059925,-0.40597,-0.10937,0.8164,0.5384,0.47038,0.86481,-0.78742,-0.49836,-2.8506,-0.44778,0.1395
0.30335,1.1383,1.3025,1.0937,0.61828,-0.20985,-0.65493,-1.1335,-1.2984,-0.9523,-0.4445,-0.37245,1.1324,-0.22243
0.7683,0.083271,-0.021007,-0.1463,0.033979,-0.0982,-1.1272,-1.0793,-1.5152,-1.2572,0.88089,1.2056,-3.0303,0
-0.3059,0.070645,-0.65067,-0.039674,-0.65193,0.23403,1.1101,1.8319,0.74745,-0.007511,-0.029304,1.5429,3.1059,-0.21322
-2.0891,-2.1691,-1.4389,-0.1747,0.71644,1.0471,1.1883,2.3286,3.0824,4.0569,-0.42128,-0.29202,1.5379,-0.40337
1.6886,1.2073,1.2951,0.60724,1.2068,-0.21744,-0.77986,-1.1562,-1.0407,-0.92223,-1.0302,0.44841,0.65322,-0.021632
-0.80096,-0.5752,0.014279,0.16576,-0.11422,0.29003,1.0606,1.3035,2.0206,2.3304,-0.22134,-0.031029,1.3444,-0.063881
-1.1854,-0.50815,-0.36925,0.87987,0.82732,1.071,0.10097,0.56469,0.50301,-0.29892,-0.35038,-0.3882,0.28689,-0.1451
-1.8961,-2.5419,-2.0914,-2.0811,-1.3052,-1.3096,0.43621,1.3421,1.4478,1.8862,0.64687,1.9319,-4.3041,0.13281
-0.14173,0.38434,0.91783,1.0528,-0.35117,0.55343,0.2536,0.69405,0.1037,-0.77867,-0.097155,3.0178,3.0254,0.19711
1.5745,1.6305,1.2473,1.5299,1.6485,1.0109,0.017303,-0.32669,0.23142,0.39358,-0.81563,-2.537,-1.8836,0.37126
-0.8424,-0.73313,0.13357,0.31966,-0.33559,-0.075096,-0.059747,0.15512,0.28752,0.72793,0.30677,0.3142,0.44037,-0.14782
0.26016,0.18086,-0.69522,-0.36196,0.085403,0.35594,-0.77748,-1.4331,-0.50537,-0.54895,-0.46564,-2.9085,-1.0424,0.024465
-1.2235,-1.6449,-1.7197,-1.2762,-1.3329,-1.2016,0.86038,1.9196,1.0377,0.26437,0.84317,-2.1132,1.1249,0.10918
1.2349,1.1435,1.0337,0.98039,0.50204,0.6971,0.94914,0.097409,-0.56597,-0.080529,-1.5858,-0.95996,-2.6506,0.16094
-0.062329,0.082875,-0.89096,-1.5416,-1.2625,-1.1095,-0.68344,-0.46115,-0.27749,0.025646,1.084,0.036209,-2.4647,0
0.45574,0.76727,-0.31018,0.79781,0.37621,0.40649,0.29879,-0.37366,-0.16195,-0.64023,-0.54864,1.2884,-1.4752,0.025588
1.6346,0.60087,1.0972,0.63782,-0.28913,-0.042252,0.49353,-0.5913,-0.12695,-0.35023,-0.73234,1.487,-0.72119,0.35582
0.33043,-0.91178,-0.29567,-0.24372,0.58461,0.47824,-0.010086,0.36394,-0.57437,-0.71149,-0.29605,-2.5696,0.75245,0.025588
0.20557,-0.63158,-0.34574,-0.025683,-0.65636,-0.36875,0.84517,0.76346,0.4226,0.36384,-0.35465,2.756,-5.2574,-0.25682
-1.175,-1.2233,-1.0427,0.23029,-0.053126,0.41557,-0.083121,0.27833,0.73312,2.3639,0.181,1.1618,1.5881,0.11845
0.45901,0.089979,0.19416,0.096344,0.098893,-0.55237,-0.80027,-0.5319,0.080337,0.13295,-1.491,-1.8921,-4.0869,0.045821
1.1721,1.9576,0.91705,1.8479,1.8907,1.5936,0.7649,0.63743,0.15359,-0.20657,-0.8642,-0.16692,-0.17758,0.061087
1.8137,1.6638,2.0112,1.3536,-0.13678,-0.35158,-0.78619,-0.37205,-0.58377,-0.78115,-0.1055,0.076203,-2.5115,0.42435
-0.70612,-0.97746,-1.4675,-2.0077,-1.2202,-0.79561,-0.5611,0.17483,-0.28943,-0.20062,0.87435,0.15275,-1.7861,0.58531
-0.8973,-1.5582,-1.1895,-1.2338,-1.2272,-0.77484,-0.35112,0.013486,-0.066876,0.2796,1.8461,0.73799,-4.9616,0.81995
-0.20958,-0.92101,-1.314,-1.5294,-0.97488,-0.48758,-0.65887,0.32992,-0.63794,-0.050359,0.98461,1.8266,-1.3969,-0.67914
-0.7352,-1.1196,-0.6699,0.062564,0.92917,0.96078,1.8299,2.1486,3.1088,3.4652,-0.58157,-3.2301,-1.5852,-0.40337
-0.41341,-0.37266,-1.0473,-0.92119,-0.43732,-0.3935,-0.77272,-1.0603,-1.4609,-0.24514,1.1451,2.6568,-3.2101,-0.086684
0.099477,-0.86953,-0.40534,-0.68398,0.051435,-0.45037,-0.30289,-0.7668,-0.53646,-1.012,1.4607,1.1458,-1.5116,0.41848
-0.51022,-0.032798,-0.05026,0.36497,-0.23079,-1.0852,-0.56985,-1.1296,-1.1012,-0.16576,1.149,5.7701,2.0874,0.34098
-0.60602,-1.2394,-0.92015,-0.60791,-0.29846,0.32883,-0.21589,0.51623,0.3378,0.15229,-0.1787,-2.6644,0.37873,-0.038072
0.7438,0.0079596,0.11728,0.83455,0.5279,0.60799,0.085481,-0.13719,-0.20319,-0.40182,-0.48546,0.68733,-0.077419,0.056973
0.1929,-0.17691,-0.0055014,0.62425,0.91651,0.67263,0.70853,0.87455,-0.28674,-0.021335,-0.5656,3.6146,0.15926,-0.055142
-0.49728,-0.29836,-0.027089,-0.040134,-0.040668,0.073663,-0.42911,-0.5815,-0.33239,-0.65242,-0.26825,1.1629,-3.1874,-0.15933
-0.096102,-0.28507,0.041869,-1.139,-1.5935,-1.5363,-0.51152,-0.76034,-0.1078,0.32956,-0.033388,-2.0061,1.0741,0.033761
0.85495,0.55871,-0.060196,0.31169,0.45224,0.0028039,-1.3198,-1.5484,-0.67947,-0.51961,0.39479,2.4038,0.78333,0
0.26733,0.52945,0.28096,0.64054,0.61626,0.38525,-0.1711,-0.50127,-0.094983,-0.098271,-1.1094,-3.9201,-0.55813,-0.32395
-1.5149,-1.3749,-0.90798,-0.1738,-0.66178,-1.2484,0.65541,1.0611,0.70921,1.0207,1.0397,0.71255,-2.8464,-0.17275
0.37057,-0.14991,0.6646,-0.12891,0.0070704,-0.087355,0.2373,0.099553,-0.39533,-0.24941,-0.13926,-2.6658,-4.076,0.025588
-0.76845,0.59881,0.48402,0.94868,0.67915,1.2975,0.18933,0.088628,-0.23546,-0.30003,-0.4089,-1.633,1.2941,0.14168
1.4573,0.37672,0.63526,0.44914,0.21168,0.46372,0.1977,0.23711,-0.14517,-0.97805,-1.0512,-1.0711,-3.438,0.35582
1.0695,1.5657,1.7581,1.3884,0.7907,0.64759,0.29367,-1.0363,-1.0707,-0.85062,-2.3183,-1.2377,1.1587,0.20326
0.92908,2.1031,0.695,1.0927,0.3382,-0.43557,-1.041,-0.987,-0.98119,-0.37082,-0.21418,-0.32535,0.95213,0.10887
-0.47794,0.44653,0.14466,0.89815,0.98067,1.5491,0.63293,-0.49773,-0.38093,-0.53003,-0.066761,-1.0677,0.09762,0.14168
0.31838,1.1027,0.94557,-0.44565,-0.39635,-0.87003,-1.1835,-0.58921,-0.54954,-0.40561,-0.54577,0.70973,-0.92055,0.37738
-0.75514,-0.44691,0.10118,0.098646,-0.51687,-0.39561,0.54271,0.27001,-0.013996,-0.62956,-0.39343,-0.33022,-1.9841,-0.068293
1.3431,2.3305,1.5843,-0.11903,-0.83242,-2.695,-2.0728,-1.4855,-0.73201,-0.29416,1.4358,3.3956,2.5969,0.060657
-1.0573,-1.7326,-1.5512,-1.2664,-2.1663,-1.4315,0.53464,1.1001,0.84617,0.49025,0.11921,-0.24872,-0.82516,-0.04342
0.93431,1.9574,1.5849,0.56989,-1.0262,-1.8678,-1.6567,-1.0101,-1.6343,-0.83079,-0.74613,-0.85684,-0.49381,-0.32747
0.81335,1.4734,1.0429,0.47833,0.052701,-0.96538,-0.79868,-0.43581,0.14469,0.53374,2.3439,0.7867,1.8094,0
0.32355,-1.1214,-0.61529,-0.26488,-0.45299,0.044311,-0.96974,-0.87826,-0.56548,-0.42385,1.4491,3.3852,-1.3107,-0.33653
0.97907,0.74791,0.44751,0.6807,0.89964,0.40708,0.37003,-0.39836,-0.7661,-0.78216,-0.81937,-1.7305,-0.31614,0.16462
0.84855,1.4475,0.80001,1.1375,0.75318,1.3057,0.2765,0.20657,-0.2595,-0.55398,-2.4622,-4.0972,0.36293,0.15869
2.0002,1.9173,1.5765,1.2752,-0.20171,-1.4869,-1.2398,-1.527,-1.2703,-1.1503,1.2433,2.4171,4.2129,0.10887
1.6841,0.68959,0.51464,0.69014,0.91851,0.92199,0.28243,-0.35557,-0.31662,-0.82689,-0.67175,1.2927,2.2245,0
1.0142,0.41338,0.48582,1.0378,1.0482,1.0879,0.13191,-0.16941,-0.4452,-0.54969,-0.22789,-2.8214,-0.030615,0.16462
0.75145,0.84463,1.1402,0.39271,-1.3799,-1.4882,-1.0212,-1.0704,-0.093591,0.68758,-0.86169,-2.8468,-2.9729,0.19245
-0.024673,0.047545,-0.075839,-0.91547,-0.76132,-1.295,-1.2847,-1.2252,-0.96078,-1.1012,1.5351,0.75291,1.7202,-0.042855
0.71817,-0.39425,-0.24721,-0.2871,-0.15937,-0.4221,-0.75262,-1.3962,-0.83079,-0.63242,0.87921,-4.0536,-1.5666,-0.19869
-1.3924,-0.39032,-0.83068,-3.2351,-3.4587,-2.8199,-3.1333,-1.1259,-0.54766,0.03287,2.0176,0.73616,-2.9678,-0.054374
1.7682,1.5547,2.3243,0.76037,0.096169,0.98951,0.39428,-0.23895,-0.44399,-0.39671,-0.39546,4.5283,-1.1468,0.16094
1.102,0.695,1.1417,0.87126,1.3359,0.62155,-0.37455,-0.38505,-0.67711,-0.17676,-1.3272,-3.4981,-6.6965,0.28902
-0.33928,-0.031744,-0.24902,0.89431,0.78204,0.81125,1.9811,2.0021,2.7854,3.1574,-0.13541,-0.88191,-0.73478,-0.40337
1.6092,1.4163,1.178,1.0872,-0.5929,-0.62651,-1.3084,-1.3773,-0.693,0.14797,-0.038747,2.4823,0.041356,-0.32747
-0.24088,0.50784,-0.2473,-0.31863,-1.9432,-1.9101,-0.45123,-0.39699,-0.62126,-0.32983,-0.19104,-1.6927,-3.2087,0.38665
