1.094629,1.069886,0.984727,0.942051,0.863514,0.865288,0.879114,0.790387,0.750405,1.046478,1.242929
1.061875,1.097508,0.987240,0.931423,0.850290,0.880046,1.012635,1.018411,0.864975,1.260966,1.274627
1.125056,0.982163,0.917927,0.919786,0.958101,1.007453,0.978889,0.786351,0.678573,1.026127,1.110305
1.077586,0.978814,0.971608,0.942941,0.995285,1.024646,0.906681,0.752251,0.674865,0.533531,1.132759
1.062928,0.988660,0.962756,0.960681,0.989774,1.019461,0.961530,0.787230,0.711592,0.483586,1.121874
1.068899,0.979990,0.973854,0.952943,0.981912,1.028938,0.985209,0.828654,0.776313,0.503321,1.116746
1.040989,1.005928,0.992751,0.972245,0.977393,0.978450,0.987955,0.824942,0.726539,0.469681,1.103210
1.019387,1.102289,1.055646,0.978082,0.862662,0.829116,0.999870,0.831331,0.782404,0.479075,1.166871
1.045542,1.128032,1.051180,0.913899,0.822215,0.818158,1.063883,1.029388,0.775031,0.657052,1.247887
1.038338,1.016588,0.991243,0.961548,0.988026,0.988786,0.909171,0.742666,0.691717,0.479464,1.107231
1.051996,0.996950,0.976999,0.963636,0.995647,0.999585,0.911352,0.793825,0.676976,0.431571,1.104814
1.054912,0.998187,0.974097,0.961217,0.981322,1.010451,0.957345,0.824321,0.711402,0.509019,1.111642
1.033601,1.010340,0.982709,0.966346,0.990045,0.985796,0.997975,0.874521,0.686347,0.540536,1.094296
1.025800,1.030920,1.004189,0.979244,0.957140,0.956076,0.991835,0.864858,0.636769,0.424691,1.054850
1.034221,1.101485,1.049177,0.950111,0.857750,0.833184,1.026943,0.927777,0.774146,0.494450,1.136778
1.056917,1.124038,1.033427,0.915472,0.807876,0.805031,1.131387,1.168404,0.785649,0.584861,1.231858
1.040144,1.007023,0.990655,0.975797,0.978836,1.004696,0.890501,0.839297,0.574728,0.431827,1.085883
1.039792,1.007147,0.972306,0.964774,0.993590,1.017773,0.936054,0.834581,0.657257,0.400395,1.097090
1.023592,1.001260,0.986463,0.976449,1.004016,1.020946,0.969000,0.850106,0.627546,0.499896,1.091299
1.025240,0.980308,0.980792,0.980496,1.011172,1.040278,1.051135,0.910082,0.747728,0.678307,1.083675
1.011864,1.024687,1.036241,0.982620,0.961542,0.958154,1.001840,0.895258,0.583157,0.427279,1.074297
0.982736,1.106285,1.083659,0.987503,0.866524,0.852577,1.035784,1.024063,0.822198,0.601845,1.140654
0.995278,1.131804,1.058505,0.941557,0.848824,0.844819,1.138777,1.148804,0.879422,0.660920,1.205936
1.048495,0.995388,0.984359,0.981363,0.988251,0.965189,0.928863,0.837124,0.679668,0.463516,0.972095
1.069927,0.979859,0.981559,0.975968,0.979951,0.975874,0.908292,0.825873,0.722124,0.431209,0.956278
1.062167,0.975716,0.973689,0.962021,0.999332,1.010956,0.941615,0.878452,0.772459,0.502109,0.971415
1.065083,0.968429,0.966181,0.968919,0.998241,1.003817,0.989492,0.925097,0.756926,0.544464,0.952711
1.052274,0.979470,0.984805,0.972104,0.980914,0.998481,1.024907,0.972741,0.836966,0.569407,0.957112
1.026318,1.050090,1.052648,0.979851,0.892012,0.869559,1.053707,1.087972,0.889865,0.592595,1.016038
1.043100,1.088396,1.049456,0.934016,0.840462,0.834145,1.156066,1.230022,0.824218,0.639386,1.003403
1.065955,0.992768,0.991773,0.959250,0.965138,0.977171,0.992193,0.870534,0.599774,0.384587,0.830864
1.052988,0.976845,0.977005,0.975325,0.988073,1.029954,1.003420,0.889808,0.654838,0.390841,0.826929
1.053017,0.968394,0.976211,0.974037,1.002339,1.035316,0.961637,0.911194,0.726544,0.474097,0.815807
1.046696,0.973298,0.978092,0.972700,0.986977,1.051630,1.037299,0.981208,0.754460,0.539212,0.795690
1.047007,0.991483,0.993042,0.971620,0.963805,0.983525,1.095761,0.995285,0.729664,0.539151,0.759082
1.032263,1.058343,1.037699,0.975177,0.876601,0.873244,1.108031,1.122225,0.783316,0.570608,0.881670
1.029114,1.058978,1.018493,0.951282,0.897826,0.870340,1.169056,1.269324,0.991270,0.788722,1.052958
1.021359,1.048652,1.016946,0.955060,0.909974,0.893299,1.190202,1.337175,1.038044,0.811169,1.045727
1.005871,0.973252,0.978405,1.007684,1.040755,1.020296,0.971086,0.978174,0.925079,0.699207,0.938269
1.034354,0.970240,0.990179,0.991789,1.007534,1.004958,0.962813,0.955484,1.022004,0.596011,0.938679
1.025885,0.964267,0.984642,0.993751,1.015362,1.033113,1.005042,1.024854,1.061612,0.580200,0.960224
1.018136,0.979702,0.979169,1.002658,1.007252,1.016874,1.031151,0.968895,1.072430,0.598985,1.028692
1.017729,1.040172,1.030629,0.985848,0.921489,0.890749,1.055041,1.108597,1.107960,0.635514,1.063152
1.035433,1.062794,1.020512,0.956891,0.873926,0.875882,1.174302,1.212407,1.149449,0.704326,1.137675
1.033899,0.984530,0.978831,0.976434,0.996419,1.022411,1.010977,0.962891,1.089176,0.679315,1.004535
1.041261,0.950313,0.958060,0.982303,1.030451,1.064426,0.970645,1.013081,1.210660,0.751319,1.020508
1.027154,0.967864,0.975600,0.985080,1.020319,1.045982,1.004610,0.979696,1.047523,0.721369,0.936928
1.014865,0.964807,0.962758,0.993532,1.036742,1.049284,1.047078,1.059310,1.123249,0.703408,0.944460
1.005519,0.988793,0.975938,0.987694,1.012166,1.025245,1.079321,1.162179,0.992113,0.662047,0.935521
0.981425,1.059346,1.060119,1.006084,0.934569,0.881779,0.979108,1.038802,0.926032,0.623474,1.034789
0.951087,1.115150,1.059568,1.003406,0.885603,0.863261,1.068592,1.234348,1.131365,0.798553,0.977421
0.985249,1.005393,1.025503,1.009970,1.005661,1.006359,0.940342,0.933503,0.750924,0.581412,0.890222
1.024630,0.960605,0.975978,1.000524,1.033143,1.035178,0.966639,0.934473,0.961690,0.693418,0.997810
1.053846,0.953978,0.947312,0.986687,1.011314,1.026738,1.008602,1.063044,1.100075,0.892119,0.984898
1.009368,0.961804,0.989408,1.007776,1.025822,1.027869,1.039408,1.053630,1.043712,0.865096,0.953401
1.014548,0.965133,0.969682,0.997105,1.015871,1.023872,1.131246,1.210106,1.171903,0.809239,0.971010
1.015351,1.019320,1.025304,1.002201,0.920606,0.902602,1.157948,1.234347,1.193785,0.761009,1.008691
1.024845,1.013438,1.018851,0.980767,0.892121,0.916071,1.306738,1.525474,1.449681,1.006177,1.098552
1.041377,0.956549,0.945962,0.994445,1.016457,1.029532,1.033596,1.107424,1.170379,0.827438,1.005607
1.063887,0.958711,0.961656,0.980821,1.003629,0.990185,0.992470,0.991452,0.945996,0.642965,1.009606
1.054091,0.958912,0.965565,0.987257,1.009151,0.988480,0.991802,1.045839,0.935556,0.629562,0.974142
1.025538,0.974764,0.966784,0.997183,1.006364,1.018622,1.031292,1.105513,0.997635,0.696397,0.972504
1.003460,0.979057,0.991499,0.997808,1.009548,1.008185,1.108712,1.195370,0.928566,0.793294,0.978862
1.039719,1.042857,1.009965,0.986426,0.879798,0.877921,1.143563,1.195384,1.094163,0.877771,1.069036
1.037434,1.040565,1.002772,0.975471,0.885065,0.871061,1.209866,1.361351,1.066066,1.151147,1.155772
1.033866,0.938056,0.956924,1.001158,1.027751,1.045900,1.094739,1.167081,1.125620,0.905297,1.029162
1.029912,0.960130,0.987073,0.988000,1.018490,1.023286,0.995009,1.023009,1.245425,0.748734,0.992868
1.027857,0.964768,0.945088,0.993081,1.023103,1.062553,1.033186,1.051908,1.195173,0.783315,1.048865
1.027086,0.953062,0.953271,0.990690,1.031849,1.056614,1.056276,1.091220,1.368068,0.914449,0.989494
1.018490,0.974849,0.969738,0.971568,1.008952,1.041361,1.117646,1.194249,1.534789,0.909673,1.006046
1.008973,1.033895,1.025540,0.994569,0.915013,0.902239,1.107040,1.281669,1.411874,0.898934,1.062251
1.000138,1.039405,1.014801,0.977484,0.899664,0.916907,1.243912,1.557627,1.893494,1.165148,1.152256
1.020420,0.943311,0.946759,1.005273,1.036893,1.083573,1.053378,1.104980,1.526852,1.072446,1.073314
1.032290,0.912862,0.920695,1.001745,1.071746,1.121949,1.050970,1.076947,1.569909,1.320839,1.065022
1.039000,0.924917,0.937248,0.976072,1.050289,1.098121,1.102001,1.149354,1.625518,1.268211,1.037278
1.027086,0.953062,0.953272,0.990690,1.031849,1.056615,1.056274,1.091215,1.368051,0.914462,1.072377
1.018490,0.974849,0.969739,0.971567,1.008952,1.041360,1.117646,1.194254,1.534809,0.909662,1.126026
1.018491,0.974850,0.969739,0.971567,1.008952,1.041361,1.117650,1.194245,1.534756,0.909632,1.200414
1.011487,0.987562,0.994685,0.981142,0.933826,0.972893,1.314263,1.670218,1.829869,1.603674,1.176895
0.994548,0.926641,0.960649,1.012573,1.066216,1.113727,1.109300,1.181893,1.591188,1.468295,1.083629
1.004844,0.919237,0.944868,0.998970,1.088771,1.138032,1.025471,1.108682,1.769552,1.283262,1.054437
1.007111,0.911784,0.934543,1.009206,1.096757,1.123918,1.027671,1.145909,1.729809,1.258720,1.061266
0.998246,0.908884,0.942741,1.008862,1.094134,1.142246,1.108105,1.190143,1.721231,1.226933,1.050410
0.993554,0.930857,0.961951,1.007560,1.064381,1.113924,1.108107,1.237720,1.585629,1.160756,1.040136
1.018383,0.977435,0.992792,0.992625,0.969649,1.006264,1.123075,1.269868,1.609691,1.298265,1.128974
0.968412,0.998336,0.992838,0.996338,0.979289,1.024626,1.271734,1.544392,1.713689,1.605254,1.174595
0.975841,0.913098,0.939261,1.025175,1.118686,1.165097,1.061257,1.141061,1.517964,1.229806,1.053670
0.985378,0.947906,0.960626,1.007778,1.078998,1.135127,1.037099,0.987183,1.117145,1.003501,1.084332
0.993606,0.947691,0.949097,1.017232,1.078205,1.106983,1.026353,0.983950,0.987681,0.813967,1.081429
1.007891,0.938656,0.968091,0.991288,1.065976,1.104945,1.087344,1.062814,0.983715,0.772052,1.087255
0.991930,0.957293,0.968226,1.016185,1.044936,1.073825,1.127732,1.124862,0.977419,0.697800,1.089747
1.001890,1.010297,1.012628,1.007367,0.948200,0.935775,1.157323,1.287366,1.165590,0.873022,1.173017
0.995356,1.010927,0.995136,0.957384,0.958556,0.998933,1.322032,1.519255,1.412274,1.252891,1.276221
1.023773,0.951329,0.948106,0.985694,1.055818,1.081335,1.048612,0.998868,0.905070,0.733359,1.176359
1.014566,0.908727,0.932133,1.012267,1.103573,1.126874,1.055080,1.026016,1.031265,0.921760,1.113292
0.994767,0.915115,0.944109,1.015627,1.102060,1.161281,1.086351,1.045306,0.950673,0.969786,1.103495
0.974079,0.921119,0.934591,1.007280,1.115340,1.186696,1.201421,1.119592,1.171039,1.074307,1.109276
0.978667,0.948810,0.969986,1.005168,1.070350,1.109581,1.170597,1.146348,1.057904,0.878605,1.071625
0.972691,0.971237,1.009701,1.019763,1.009690,1.028466,1.246469,1.272810,1.217057,1.047646,1.169529
0.926342,0.999374,1.013294,1.015819,0.998043,1.053615,1.441337,1.542757,1.431415,1.349086,1.169634
0.955112,0.925242,0.948356,1.027845,1.111426,1.187324,1.191288,1.132431,1.201910,1.259833,1.121440
0.937007,0.916108,0.968228,1.041341,1.134443,1.208201,1.158399,1.056091,1.145309,1.087340,1.072539
0.947235,0.910172,0.960329,1.043772,1.126268,1.209855,1.132290,1.107557,1.209350,1.141598,1.087661
0.923164,0.927708,0.966056,1.037945,1.126002,1.216432,1.183177,1.218131,1.396833,1.169456,1.058706
0.924983,0.928101,0.967884,1.040579,1.112411,1.186283,1.267995,1.290885,1.446725,1.289774,1.078185
0.938607,0.978409,0.992498,1.040286,1.023975,1.046652,1.320065,1.395431,1.539157,1.375651,1.166122
0.957527,1.001704,0.977495,1.012870,0.984220,1.021330,1.335889,1.593403,1.600800,1.341846,1.206299
0.981731,0.958321,0.956293,1.006153,1.070122,1.113043,1.104254,1.062872,1.081798,0.961590,1.101746
1.009993,0.972717,0.970321,0.997635,1.039163,1.049455,1.018679,0.935599,0.842010,0.685755,1.063821
1.013871,0.961502,0.962710,0.995767,1.042482,1.076812,1.029843,0.964170,0.954632,0.771549,1.082343
0.999478,0.949151,0.968355,0.994208,1.067387,1.074694,1.106377,1.090137,1.022000,0.784887,1.072418
0.938775,0.967339,0.995572,1.021213,1.074370,1.091924,1.203321,1.233050,1.148292,0.899666,1.073759
0.865558,1.059316,1.066736,1.042955,1.002327,0.988297,1.323528,1.365027,1.215583,0.938805,1.133191
0.877034,1.095517,1.053958,1.022398,0.946176,0.944306,1.310150,1.665523,1.442491,1.135794,1.157718
0.893177,1.019168,1.000445,1.038261,1.082882,1.104992,1.063638,1.027141,1.053337,0.912704,1.079364
0.886215,1.004376,1.015592,1.036046,1.103419,1.134222,1.068323,0.986678,1.007060,0.759821,1.068412
0.860901,0.976867,1.006416,1.057857,1.132416,1.183295,1.126964,1.118610,1.167217,2.072502,1.023323
0.864315,0.956208,1.000490,1.054703,1.144470,1.197037,1.158554,1.220146,1.299553,2.568788,0.965724
0.842373,0.973508,1.030524,1.070878,1.125847,1.146880,1.217415,1.342404,1.276827,2.115637,0.923961
0.833419,1.020794,1.056019,1.090781,1.056706,1.049628,1.238489,1.359732,1.273856,2.521976,1.000391
0.786525,1.010032,1.041491,1.067466,1.085947,1.123377,1.498459,1.841560,1.867732,3.865628,1.122783
0.820663,0.955693,1.001805,1.075406,1.169331,1.246988,1.220926,1.228559,1.510308,3.403939,1.093562
0.811784,0.942302,0.991220,1.069540,1.202683,1.296275,1.214713,1.222286,1.508779,3.572385,1.053045
0.854487,0.944713,0.993825,1.062629,1.164748,1.225003,1.152365,1.150950,1.422930,3.362102,1.031422
0.839052,0.944924,0.993491,1.059579,1.171636,1.237026,1.236417,1.280861,1.376802,3.656088,0.983224
0.857067,0.978857,1.008176,1.057847,1.111957,1.162288,1.192478,1.308108,1.335509,2.974037,0.938087
0.838592,1.018575,1.056869,1.069570,1.046902,1.078671,1.285988,1.366888,1.284946,3.454106,1.017374
0.823783,1.052917,1.067963,1.050554,1.014295,1.019469,1.361859,1.678772,1.628061,3.669139,1.169230
0.843996,0.988456,1.010718,1.058842,1.143050,1.166750,1.106509,1.072567,1.196777,3.000240,1.137348
0.836653,0.990135,1.035638,1.074148,1.137096,1.166082,1.072072,0.953829,1.111929,2.612314,1.089192
0.835181,0.970037,1.014229,1.070967,1.169384,1.209745,1.118269,1.053580,1.166218,1.848702,1.091838
0.840562,0.982803,1.006906,1.063148,1.152032,1.196265,1.150613,1.135851,1.201826,1.381077,1.091626
0.832659,0.987200,1.034768,1.069043,1.131664,1.161802,1.178595,1.277370,1.293827,1.269669,1.065737
0.841443,1.035157,1.067237,1.067185,1.058149,1.043321,1.200072,1.253027,1.278085,1.294519,1.116111
0.819331,1.055401,1.030429,1.050706,1.035947,1.073959,1.412586,1.716106,1.751692,1.700617,1.196537
0.864572,0.978681,0.997070,1.039127,1.136463,1.211654,1.128716,1.197812,1.274689,1.496621,1.102666
0.890529,0.993033,0.996151,1.044163,1.111165,1.159131,1.019046,1.004570,1.154799,1.065576,1.070328
0.873051,0.995812,1.000928,1.051471,1.116471,1.158354,1.095543,1.057662,1.164107,1.028062,1.075394
0.899763,0.978329,0.996071,1.042845,1.095546,1.156227,1.116957,1.179307,1.204511,1.172054,1.006586
0.848902,0.998724,1.008187,1.054876,1.097841,1.143413,1.255186,1.524281,1.461945,1.175549,1.072816
0.855913,1.039583,1.063849,1.056789,1.014000,1.047797,1.335378,1.393817,1.337321,1.016566,1.095362
0.835103,1.050791,1.024969,1.041897,1.033660,1.082406,1.416369,1.661281,1.567344,1.293546,1.183953
0.843191,1.042325,1.039712,1.008865,1.024323,1.071531,1.446002,1.955396,1.989899,1.618253,1.222503
