Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Output
-0.66328,-0.16999,-1.7412,-1.862,-2.8254,-3.0005,-2.2251,-0.6781,0.75248,-0.30538,2.0379,2.9957,0.33821,0.019022
-1.9381,-1.6483,-0.77125,-1.0072,-0.1056,0.40243,1.0714,1.4109,1.0848,0.11812,-0.012985,-0.86416,0.92095,-0.34666
-0.44586,-0.79263,0.56878,0.54367,1.003,1.6377,1.0517,0.10798,2.2793,4.7601,-0.34854,1.7063,0.40747,0.012422
-0.48782,-1.1641,-0.28208,-0.96332,0.006912,0.14886,0.94269,0.22611,0.1896,0.13197,-0.52209,0.50058,1.7465,-0.55047
0.62019,0.63838,0.43185,-0.36195,-1.0918,-1.59,-1.6998,-0.22342,0.28048,-0.84817,-0.59727,-0.11946,0.95717,0.098991
-0.62435,-0.91944,0.064305,-0.15168,0.071743,0.81513,0.24888,-0.33419,0.81776,2.7216,0.43594,2.0979,0.25247,0.065994
-1.6186,-1.1716,-0.32321,-0.87033,-1.5609,-1.1541,0.28498,1.1516,2.0287,3.168,0.60007,2.1336,2.837,0.065994
-0.76431,-1.0611,-0.99444,-0.22186,-1.7801,-0.76209,0.82838,2.1511,1.3288,0.20292,0.38389,-0.12141,1.0193,-0.022516
-0.18657,-0.34776,-0.033488,-0.065631,0.69148,0.69973,0.66016,0.34869,0.65311,1.9065,-0.84115,-2.266,2.0026,-0.37189
0.72126,0.078641,0.39014,0.29423,0.69868,1.2894,0.33567,-0.21256,-0.87402,-0.54518,-1.6371,-1.2543,-4.2219,0.19837
-0.26442,-0.51841,-0.48052,-0.37485,0.38758,0.098825,0.15414,-0.64396,-0.63646,-0.82011,-0.29744,-5.3799,-0.82064,0.3948
-0.93734,-1.0627,-1.0187,-0.87978,-0.12089,0.47954,1.2992,0.67456,0.62415,0.47325,0.94314,-4.5527,-0.64283,-0.17197
0.55429,0.057548,0.62923,0.57839,1.0876,1.065,-0.21638,-0.16053,-0.53547,-1.0277,-1.8557,-2.1215,1.4647,0.29115
-0.24748,-0.44517,-0.24428,-0.31926,0.37635,0.52444,0.57831,-0.47005,-0.017766,-0.41174,-1.5073,1.0157,3.109,1
0.17631,1.0643,0.73321,0.27096,-1.1526,-1.2924,-0.94655,-0.50966,-0.67401,-0.15722,0.69326,2.1539,-0.81936,-0.0073758
-0.63261,-0.014245,-0.35248,-0.52466,-0.62568,-0.1803,0.1083,0.90601,0.064137,-0.47537,0.18212,-1.5687,-0.85831,0.19449
-0.018776,-0.83734,0.15315,0.31981,0.70357,0.57116,-0.00084128,0.35985,-0.79974,-1.2636,-1.451,-4.1184,-1.5426,0.60986
-0.91366,-0.23322,-0.24353,0.097861,0.45442,1.4431,1.6985,1.0779,1.9296,3.4944,-0.38199,-4.3307,-1.6623,0.012422
-0.62421,0.055489,-0.88067,-0.754,-1.4569,-1.3036,-0.72731,0.91653,-0.58819,-1.0945,0.83731,-1.9171,0.16772,0.26165
-0.62849,-0.33842,0.38424,0.14476,0.79309,1.4852,1.0456,0.29589,2.0393,4.2132,-0.66145,-1.7803,-0.11375,0.065994
-1.4682,-1.3946,-1.3697,-0.29965,-0.94512,-1.1036,0.38426,0.41806,-0.34338,0.30154,0.93135,5.5193,-4.0941,-0.11025
-1.756,-1.6149,-1.221,-1.1708,-0.74605,-0.16244,0.19644,-0.42364,-0.23106,-0.49032,0.69953,0.85888,-2.9371,-0.96739
-0.72696,-0.1874,-0.17332,-0.46487,-0.16866,-0.48538,0.5059,-0.073239,0.31109,-0.49555,-0.63276,-1.8996,-3.5302,0.20807
-0.99275,0.019443,-0.79155,-1.8368,-2.7194,-2.3739,-2.0194,-0.20414,0.47028,0.59121,2.169,-1.5887,-5.2631,-0.082298
3.4507,3.6928,3.1324,1.9973,1.2579,1.0799,1.7925,3.7673,3.046,1.6043,-1.079,0.29679,-3.143,-0.071817
0.76249,0.97205,0.55311,0.60288,0.86963,0.6461,0.32772,0.59758,0.157,0.08577,1.1361,2.5207,-2.3872,0.041925
-0.38386,-0.28645,-0.18749,-0.38553,-1.0504,-0.58311,-1.5424,-0.5529,-1.1337,-0.36252,0.8901,0.38507,-2.0666,0.1448
1.3709,1.4491,0.71585,0.76754,1.3056,1.2016,0.19641,0.50726,-0.15299,0.081271,0.99308,3.5336,4.5808,-0.040373
0.19928,-0.50571,-0.54116,-0.46908,-0.7291,-0.46154,-0.92007,-0.67104,-0.56029,0.047502,0.9342,0.28886,-2.0617,-0.12306
3.9434,2.5708,2.91,3.4285,2.6817,2.2033,3.0026,3.3499,3.2384,0.67421,-2.7018,-0.43205,-9.4987,-0.038432
0.25119,0.006641,0.14043,-0.39676,-1.275,-1.0198,-0.96467,-1.0449,-0.87135,-0.56079,-0.71082,-1.6334,-0.94131,0.96506
-0.83323,-0.23554,-0.76903,-0.28772,-0.55742,0.098762,-0.48691,-0.97103,-0.94996,-0.41774,0.59581,-0.52051,0.10022,0.65411
-0.1467,0.63213,0.2006,0.39141,-0.40032,-0.53899,-0.49603,-1.3091,-1.4247,-0.3858,0.17882,0.052502,-1.8069,0.050466
-0.92153,0.53554,-0.84794,-1.0893,-0.12241,-1.0631,-2.1022,-0.7435,-0.49497,-0.026632,0.67472,-0.055461,-0.033237,-0.081522
0.44496,-0.05921,0.41994,0.42204,-0.76818,-1.0997,-0.25302,0.83649,0.6233,-0.46844,-0.54474,1.1386,-2.9517,0.14713
0.20442,-0.049206,-0.0071926,0.021848,0.175,0.46244,-0.12568,-0.75723,-0.51152,-0.521,-0.30366,-2.3289,0.54349,0.14169
-1.3353,-1.682,-1.4555,-1.7441,-1.5741,-0.97942,0.27578,0.7239,0.57484,0.10007,1.1425,1.6374,1.054,0
-0.98672,-0.61343,-0.20712,-0.76636,-0.75362,0.30561,0.78905,0.37848,-0.24836,-0.27136,-0.15987,0.48423,0.40277,0.70148
-0.92494,-1.2264,-0.99858,-0.84983,-0.53129,-0.40678,0.30197,-0.28022,-1.1312,-0.71278,1.2267,-0.63277,-1.8991,-0.96739
-0.0086947,-0.31322,-0.1164,-0.44656,0.66941,0.72124,0.75058,0.20951,-1.1301,-1.0169,-0.22443,2.3295,-2.2172,0.58734
-0.35021,0.93727,0.27093,0.17972,-1.0827,-1.0851,-1.7937,-1.5979,-0.86864,-0.89871,0.71241,0.82962,0.2512,0.087733
1.0644,1.762,2.0241,1.6354,1.3619,1.3084,-0.14164,-1.3314,-0.55776,-0.29368,-2.3325,-4.1548,-3.9239,0.054868
0.07512,-0.16067,-0.56104,0.30093,0.27345,0.72672,0.19524,-0.35051,0.40505,2.7605,0.3552,1.303,1.4653,-0.1184
-0.031812,0.33037,0.45885,0.14419,0.55315,-0.081895,-0.87552,-1.7317,-1.723,-0.26226,-0.016838,0.13032,1.1717,0.098991
2.4249,2.1948,2.3974,2.2463,1.7823,0.70258,-1.12,-1.9155,-1.8526,0.36763,-2.3473,-2.4041,-7.1862,0.091592
-0.55338,-1.2171,-0.33786,-0.28345,-0.46813,0.43776,0.1071,0.54036,0.55005,-0.63916,-0.66316,-3.6219,-1.5255,0.13975
-0.28231,0.18794,0.055278,0.70229,-0.11571,-0.47892,-1.2029,-1.757,-1.1933,-1.4214,0.026456,-1.0669,-2.8215,0.046584
-0.07396,-0.60222,-0.40682,-1.1094,-1.2298,-1.526,-0.11554,-0.34124,-0.11578,-0.42344,-0.16145,-1.7386,-1.7532,0.14519
-0.25542,-0.98239,-1.3268,-1.0601,-0.9975,-0.66724,-0.33712,-0.14204,-0.24525,-0.3049,0.37732,2.1822,-0.36547,0.18362
4.1729,2.8329,3.1427,3.015,2.915,2.1903,2.3483,1.2585,1.9362,0.95552,-3.2823,-4.6479,-11.972,-0.036879
0.12298,0.071415,-0.78482,-0.73941,-2.3625,-2.5203,-1.5778,0.56425,0.26025,-0.30431,1.4903,0.81472,0.44937,0.11413
-0.059408,1.2611,1.3531,0.65024,-0.43652,0.24871,0.39014,0.89183,0.26287,-0.10487,-0.96009,-0.17495,0.98606,0.41149
-0.85838,-0.88645,-0.51657,-0.82374,-0.063869,0.1965,-0.22037,-0.40221,-1.172,-0.71403,-0.16107,-0.18325,1.6874,0.034938
-0.82244,-0.021639,-0.21288,0.54781,0.23118,0.76252,0.94862,-0.26268,0.082943,0.13497,0.66873,-0.56824,1.5914,-0.1184
0.54102,-0.066355,-0.74377,-0.75911,-0.33003,-0.59776,-1.7813,-2.1277,-1.0977,-1.0181,1.1609,1.0994,0.46835,0.068711
-0.11306,-0.90453,-0.29261,-0.21717,-0.37509,-0.14943,0.45656,-0.07255,-0.51376,0.43809,0.18324,-3.5343,0.94566,-0.61102
-0.0031721,0.62602,0.37431,0.11315,-0.23728,-0.63478,1.6062,2.3011,1.524,-0.33386,0.40423,0.55791,-0.12271,-0.38082
2.3426,1.7422,2.2814,1.9904,2.05,1.4632,0.14378,-0.26062,-0.59638,0.3858,-2.8592,-7.0342,-6.3056,0.098424
0.087494,-0.2525,-0.090204,-0.069852,0.30755,0.56096,1.1017,1.0178,0.96267,-0.8137,0.64297,-0.34095,-0.42236,-0.80474
0.05425,0.20245,-0.85928,-1.5108,-0.40076,-0.39007,-0.56495,-0.81223,-0.32462,-0.53609,1.0103,1.1085,0.92606,-0.082298
-0.29223,0.26454,0.54395,0.076148,0.65239,0.018435,0.20875,0.22678,-0.36516,-0.27882,-1.1666,-1.8128,-2.0541,0.14713
-0.80829,-0.2073,-0.96345,-1.5976,-1.8387,-3.0365,-2.4903,0.017903,0.66962,-0.1059,1.3347,2.2899,-5.3053,0.07337
-1.0676,-0.69875,-0.27697,-0.89867,-0.22471,0.73926,1.2407,0.20545,0.037731,-0.24565,0.37341,2.045,-0.96825,0
-0.25474,-0.33334,-0.092863,-1.5302,-1.8158,-2.468,-1.1192,-0.0025073,0.56598,0.1513,1.3853,0.0030364,0.014074,0.11568
-0.51306,-0.42551,-0.45563,-0.38978,0.26083,0.85937,1.0053,0.88304,0.69441,-0.40969,-0.50496,-0.6853,-0.044119,-0.04309
-0.58081,-0.78317,-0.58487,-1.1445,-1.3561,-1.2412,-0.18046,1.1862,1.1009,-0.34773,0.69404,1.9276,-4.3203,-0.38665
-0.10827,0.033853,-1.463,-1.6848,-0.67895,-1.1902,-0.94254,-0.75834,-0.21187,-0.41832,0.84016,-1.0931,-1.6046,-0.081522
0.035868,0.74513,-0.36066,-0.56843,-0.53101,-0.67792,-0.60471,-0.49681,0.035408,0.15863,0.39472,-1.0293,1.3488,0.013587
-0.21402,-0.7835,-0.81992,-0.71735,-0.49211,-0.73994,-0.74086,-0.67508,-0.93017,-0.48375,0.33388,-1.3602,1.0309,0.14596
-0.74299,-0.55619,-0.26912,0.23198,0.30451,1.244,1.7457,1.4258,2.6493,3.8292,0.14486,0.45601,-2.817,0.012422
0.14072,1.4225,0.77571,-0.1293,-1.0146,-1.6115,-1.7624,-0.97707,-0.47742,-1.0266,0.36678,-0.87751,2.6362,0.24573
0.25191,-0.21795,-0.058393,0.4545,0.6819,0.1585,-0.39991,-0.4204,-0.4815,-0.095023,-0.48273,-0.095972,0.89391,0.12461
-0.23502,-0.65958,-0.63135,0.39231,0.24342,0.14528,1.068,0.46747,-0.56029,0.79674,-0.29179,1.9552,0.93247,-0.057453
-0.31173,-0.88739,-0.65634,-0.76674,-0.74033,-0.81506,-0.74516,-0.55265,-0.50036,-0.11472,1.0121,1.0812,2.2659,-0.12306
-0.32299,-0.6059,-1.0971,-1.0752,-0.7256,-0.67383,-0.70903,-0.43043,-0.51033,-0.1351,0.86681,0.033135,-2.3204,0.22438
0.18469,0.0055262,-0.67958,-0.19174,-0.22399,-0.71061,-1.1114,-1.0382,-0.89565,-0.1333,0.65757,0.87712,2.9627,0
-0.19775,0.3603,-0.18865,-0.88083,-0.48837,-0.8553,-0.61599,-0.8758,-0.30662,-0.27479,0.31184,1.2246,1.4452,-0.081522
-0.59694,0.14685,-0.39294,-0.83651,-0.86388,-1.1772,0.13012,0.47082,0.21653,-0.15249,0.30556,1.6243,1.571,0.27135
0.3621,0.17084,-0.012393,0.070814,0.48368,-0.19233,-0.70128,-0.79863,-1.1981,-0.89604,-0.26643,2.3489,2.8245,0.14169
-0.98937,-1.096,-0.82342,-0.61616,0.12742,0.073473,0.034926,-0.30679,-0.43928,-0.42746,-0.39314,-2.0968,3.6676,0.7337
1.3232,1.0227,0.18313,0.71314,0.034273,-0.12311,0.0078839,0.9482,-0.42989,-0.54115,-1.0075,-0.66139,-6.6346,0.18789
-0.59065,0.57745,-0.27115,-0.20898,0.2307,-0.080779,-0.74608,-1.1328,-0.7176,-0.9459,0.64313,-0.43997,-3.3053,0.11995
-0.41023,0.31501,-0.15385,-0.88525,-1.6949,-1.7747,-2.5013,-0.71033,-1.0783,-1.0142,1.5151,-0.36155,-3.4444,0.12849
0.32323,-0.81253,-1.0686,-0.60417,-0.49323,-0.69673,-0.64594,-0.54437,0.055967,-0.10246,0.90582,0.20985,-1.9591,0.18828
2.4188,2.6227,2.7894,2.7523,1.6437,0.77478,1.074,0.18909,-0.054486,-0.69772,-2.1821,0.41874,-3.3515,0.085691
-0.26107,0.25707,-0.0038594,-0.48326,0.31326,-0.10613,-1.2739,-1.3871,-0.38986,-0.55009,0.36558,-1.3763,-2.9563,0.062112
2.389,1.697,1.848,1.7423,1.8211,1.2887,-0.1226,-0.61429,-0.62142,-0.017612,-1.9607,-0.26079,-2.5885,0.068145
-0.024382,-0.25897,-0.1555,-0.20618,0.050658,1.0168,0.061128,-0.25896,-0.30676,0.016362,-0.64582,0.32384,0.18748,0.68711
1.7079,1.6679,1.4883,1.0684,0.35659,0.36164,0.72391,0.70512,0.56325,-0.017116,-1.7459,2.624,-2.8528,0.068378
0.54774,-0.16255,-1.0756,-0.28129,-1.2709,-1.4801,0.80624,0.59397,1.2451,-0.37085,-0.21436,-3.0217,-3.4801,0.16498
-0.69446,-0.15921,0.2633,-0.71367,-1.4499,0.014959,1.9678,2.9276,3.2623,3.784,0.85476,-0.5464,1.4195,0.012422
0.0052051,0.047221,-0.69098,0.30898,0.49192,-0.20225,-1.1179,-1.2673,-1.4406,-0.96638,0.99687,1.5112,1.7684,0.11995
0.63705,0.02899,-0.34427,-0.20503,-0.054447,0.116,-0.062598,-0.01613,0.15129,-0.14692,-0.1025,-1.2348,-0.3955,0.58851
-0.20596,0.48558,-0.61408,0.36003,0.42722,0.092281,-1.3458,-1.8806,-1.774,-0.73526,0.56201,-0.79929,0.93633,0.062112
0.22519,0.0067573,-0.18454,0.41328,0.095816,0.069396,-0.55833,-1.4605,-1.1762,-0.607,-0.013557,1.5671,0.65943,-0.14674
0.096702,-0.1269,-0.15503,-0.88197,-1.1257,-1.045,0.029909,0.1999,-0.25683,-0.085991,-0.14688,-1.079,0.9355,0.2104
0.25847,0.16193,0.052463,0.65698,0.8821,0.51643,0.49744,0.23713,-0.14758,-0.75929,-0.44284,0.76596,-2.5957,-0.04309
0.75387,0.43591,-0.71315,-0.90024,-0.35237,-0.10255,-1.8461,-1.52,-2.1849,-0.12616,1.0463,2.5277,0.34522,0.068711
-0.24716,-0.7934,-0.48664,0.24806,0.22981,0.77474,0.23868,-0.4367,0.12237,1.2266,0.4958,-1.1981,1.1418,-0.1184
0.051025,0.46637,0.32243,0.11119,0.91626,-0.71788,-0.63011,-0.35924,-0.61818,-0.13334,0.053852,-0.36069,-3.0227,0
-0.16619,-0.47576,0.30953,-0.84743,-0.94379,-0.13481,0.1178,0.29619,0.48724,-0.98885,0.46353,0.50249,2.5841,-0.37578
1.8272,2.3017,1.5744,0.93265,-0.051526,-1.0297,-1.157,0.62759,-0.21956,-0.67924,0.30299,3.0027,1.5754,-0.030668
0.48956,-0.51971,0.15596,-0.34305,0.091936,0.40866,0.12174,-0.47023,0.19389,-0.70073,-1.0138,-2.0558,0.070551,0.81017
0.71467,0.3717,0.5035,0.47487,0.40351,1.0015,-0.14275,-0.16158,-0.63084,-0.94523,-2.132,-1.5405,-3.1612,0.19837
0.20545,0.79126,-0.052833,-0.82399,-1.0383,-2.1911,-2.3449,-1.6039,-0.50379,-0.31068,1.4846,2.1098,-0.24323,0.091615
0.29691,-0.04406,-0.62911,0.13075,0.50735,0.24506,0.26786,-0.45148,-0.76341,-0.23067,-0.61679,0.27707,0.46349,0.44332
0.4663,-0.67241,-0.51289,-0.11482,0.54,0.45541,0.29446,-0.4907,0.010564,-0.0060552,-1.2937,-2.9128,0.988,-0.04309
1.145,3.1029,3.2945,2.7282,0.68298,0.19079,-0.05012,-0.82938,-0.30292,-0.24236,-1.7745,-3.946,-5.4984,0.091048
-0.12569,-0.62402,0.67237,-0.16823,0.03595,-0.03381,-0.51968,-1.2752,-0.99184,-0.66716,0.094475,1.7268,4.0958,-0.14674
-1.7301,-1.3649,-1.2018,-1.3856,-1.0492,-0.75209,1.3695,1.3089,1.6373,0.27403,0.87091,2.8258,-4.5363,-0.28494
-0.046434,-0.03658,0.2096,0.07651,0.61722,0.25023,-0.13625,-0.25382,-0.66937,-0.73713,-0.28265,-2.0315,2.8172,0.21002
-0.14339,0.44612,0.39275,0.73261,1.1348,0.84105,0.28832,-1.2574,-1.0146,-1.0442,-1.6076,-1.111,-3.7449,0.22321
-0.7553,-0.26344,0.0070451,-0.31555,0.31477,0.52372,0.033554,0.25643,-0.34105,0.011848,-0.47422,-5.5485,-0.020484,0.48797
-1.512,-1.5892,-1.5752,-0.60502,-0.077289,0.12638,1.4382,0.46032,0.17992,-0.42649,0.15188,0.64702,-1.2769,-0.34666
-0.17437,-0.040788,0.55908,1.0581,1.228,0.69258,1.0779,1.1553,1.7922,3.2275,-0.87753,0.45973,0.85375,0.065994
-1.0409,-1.5357,-1.205,-0.55328,0.33862,-0.40511,0.44017,0.0096844,-0.22272,-0.020312,-0.0082741,-0.1686,-5.4522,-0.72671
0.25258,0.21833,0.42936,0.085124,-0.48659,-0.62961,0.60225,0.40516,0.44489,-1.0667,0.14506,-1.0479,-1.8633,0.035326
0.24098,-0.0064331,0.76362,0.54517,0.22941,-1.041,-0.7636,-0.63657,-0.42963,-0.3628,0.25338,-0.19995,-3.097,0.041925
0.2051,0.22331,-0.66259,-0.76916,-0.25135,-0.65248,-0.16545,0.12513,0.051156,-0.81505,0.98583,1.0948,-1.6926,0.18828
-0.69969,-0.72412,-0.5602,-0.34431,-0.34989,0.12841,0.094605,-0.20228,-0.15685,-0.3843,-0.51776,-3.3674,-0.32212,-0.84123
-0.74479,-0.59783,-0.47928,-0.70957,0.30833,0.91894,-0.37953,-0.58996,-0.44109,-0.40718,-0.084147,-4.6341,-1.9044,0.75039
1.988,0.90058,2.0471,2.1897,1.6595,1.6021,0.3967,-0.65051,-0.5878,-0.65581,-3.5545,-6.0279,-4.8963,0.091514
-0.053569,-0.35013,-0.55981,-0.31809,0.24209,1.058,0.20184,-0.67007,-0.85901,-0.29498,-0.46514,-0.12134,0.73017,0
0.84839,0.68986,0.0077598,0.29454,0.22609,-0.36852,-1.3194,-1.3068,-1.3888,-0.68174,-0.44161,1.7114,2.3899,0.24573
-0.66328,-1.4612,-1.2615,-0.72088,0.0545,-0.29608,0.19977,0.56687,0.25196,-0.24197,0.76633,0.62052,0.39203,-0.80474
3.4715,4.302,5.2556,4.7712,2.4702,2.5064,1.5631,-0.51781,-1.0651,-0.13685,-2.7642,-4.2858,-11.75,0.089651
0.60081,0.56865,-0.031102,0.0021409,-1.3766,-2.1505,-2.3857,-1.4049,-1.1386,-0.91027,0.89109,-0.41337,0.21841,0.1448
-1.5381,-1.875,-1.7782,-1.3619,-0.67777,0.49081,0.18992,-0.21008,0.27801,0.15257,0.4156,0.67807,3.1923,-0.87539
0.29008,0.13326,-0.77979,-0.11117,0.27298,0.88231,-0.48814,-0.77075,-0.79874,-0.483,-0.4655,-0.53391,-0.063585,0.17391
2.0988,2.3251,2.5179,2.8439,2.063,1.8039,0.38662,-0.79978,-0.78305,-0.39062,-2.0967,-0.67377,-6.0177,0.094542
-0.7323,-1.2784,-0.97281,-1.6338,-1.7229,-1.6492,-0.12088,0.83938,0.4216,0.47111,0.91299,0.16684,-0.83823,0.61568
-0.3561,-0.52032,-0.62951,-0.44799,0.37029,0.43958,0.52941,0.20496,-0.28732,-0.10671,0.18908,-0.22764,-1.3048,0.0003882
0.74249,0.10602,0.3152,-0.43485,-0.125,-0.5675,-1.2861,-1.3485,-1.2992,-0.35637,0.040129,-0.60247,0.28771,0.091615
-0.70173,-0.18523,-0.40095,-0.449,-0.099952,0.081775,0.14719,0.72439,-0.19872,-0.5648,-0.2572,-0.94258,0.36016,0
0.093164,-0.20813,-0.68086,0.54449,-0.031976,-0.21425,-1.7342,-2.1669,-2.3187,-0.38318,0.82235,-2.2168,-1.1675,0
-1.0008,-1.2653,-0.45667,-0.32844,0.48709,0.31018,0.9866,-0.56833,-0.50661,0.56518,0.10125,1.1367,-0.37863,-0.55047
0.16196,0.36092,-0.77718,-0.59104,-1.025,-1.2747,-0.72523,0.47471,0.07609,-0.034662,-0.20009,2.5531,0.74716,0.2104
0.30108,0.12118,0.66486,1.178,0.17627,1.1547,0.121,-0.57775,-0.97658,-0.24286,-0.98268,0.057364,2.3648,0.31949
