Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Output
0.25541,-0.33242,-0.58601,-0.97334,-1.1794,-0.30407,0.19027,-0.055333,0.33182,-0.43173,-0.25271,-1.788,-0.18037,-0.04583
-0.08542,-0.20191,-0.64101,0.14121,0.45582,-0.29152,-0.40605,-0.29336,-0.36779,-0.23175,-0.66424,-1.1359,-5.4488,0.044848
0.83039,0.54246,0.69289,1.1698,0.77665,0.68427,-0.23701,-0.043066,-0.3051,-0.24664,-0.55867,-1.3429,0.18137,0.54625
-1.928,-1.7826,-1.3683,-0.85858,0.713,0.84203,-0.11497,0.26303,1.2253,2.5401,0.2329,0.31498,0.12327,0.087211
0.40206,0.0081809,0.14851,0.077198,-0.066275,-0.58018,-0.47795,-0.39896,-0.24555,0.19571,-0.61774,-1.1013,-0.90416,-0.016663
-0.46118,-1.0654,-0.59575,-1.3073,-1.4173,-0.71775,1.2752,1.7432,0.65569,-0.77489,0.23176,2.6783,1.5008,-0.26706
1.4058,0.64612,1.2129,0.52955,0.26715,-0.13403,0.75059,-0.039847,-0.0435,-0.73221,-0.47979,1.5146,-0.75567,0.20427
0.014185,-1.2779,-1.4129,-0.73487,-0.26978,-0.51862,0.20323,0.52935,0.23239,0.24079,-0.17196,0.44003,-1.9052,0
1.0549,1.8213,0.75889,0.61112,-0.050403,-0.045308,-0.86332,-1.0021,-1.5845,-0.92644,-0.074891,-4.8678,3.2152,-0.3385
-0.53159,-0.42132,-0.8681,-0.52793,-0.13702,-0.43032,0.62985,0.53495,-0.41284,-0.27737,0.26216,0.042908,0.24132,-0.31462
-0.30412,-0.78216,-0.053232,-0.39376,-0.34667,0.23584,0.43201,-0.74271,0.16576,-0.70392,-0.39729,4.1487,2.0993,0
-0.80312,-1.176,-0.25207,-0.60526,0.069336,1.4523,0.744,0.16752,0.22059,0.28387,0.52103,-0.2505,-2.3496,0.22735
-0.56639,-0.83929,-0.78229,-0.53014,-0.91098,-0.21486,-0.6668,-0.40789,-0.40384,-0.16633,1.2581,-0.32593,-3.2426,-0.80576
-1.2172,-0.33517,-1.9966,-2.3282,-2.8062,-2.7527,-2.1494,-1.1836,-0.5389,-0.37926,0.83662,-1.0133,0.26895,-0.018419
-0.51667,-0.02973,0.012604,-0.62588,-0.47148,0.35013,-0.091432,0.21009,-0.10405,-0.052878,0.30349,3.1086,-0.79591,0.4027
1.4656,2.2547,1.7814,1.8008,1.3225,0.73495,-0.50171,0.80404,0.043832,0.024501,1.0804,-0.042993,-1.1589,-0.62594
1.7915,1.8618,1.9855,2.5334,2.1891,1.9027,0.2308,-0.09961,-0.96329,0.063937,-1.7512,-1.5993,-2.4997,0.25741
-0.15158,-0.59509,-0.3971,0.43687,0.47215,0.50795,0.075746,-0.24355,-0.31054,-0.58502,0.53205,2.3992,-2.0547,-0.16834
0.22495,-0.31,-0.41168,-0.55645,-1.0321,-1.444,-1.8262,-0.65039,-1.3421,-0.36892,1.6266,-0.47036,1.017,-0.7142
-0.55822,-0.9178,-0.97544,-0.94634,-1.8249,-1.2563,-0.4493,-0.28931,-0.2713,-0.18134,-0.16132,-2.0069,1.6968,-0.016663
0.81602,0.97349,0.76543,1.1222,0.30713,0.58755,0.45438,0.37062,-0.15478,-0.49595,0.11473,-0.25037,-0.60604,0.14144
1.532,1.634,1.8126,1.4776,1.2979,0.78029,0.17384,0.57363,-0.70706,-0.28077,-2.37,-5.7339,-0.17549,-0.25311
-0.25489,-0.93781,0.021147,0.059783,0.23453,0.30337,-0.017371,0.17489,-0.79741,-0.48331,0.48548,-0.0020145,-0.7869,0
0.39747,0.53525,0.23438,0.099543,0.29735,-0.20131,-0.93271,-1.396,-1.0948,-1.0672,0.90191,-0.45831,-2.9675,-0.12289
0.41807,0.32561,-0.53569,1.0516,0.93571,0.83438,0.078037,-0.9281,0.062425,-0.38364,-0.35449,1.1075,-0.60224,-0.14976
0.6994,0.85583,0.17814,0.22818,0.37087,-0.35295,-0.84657,-1.1389,-1.5663,-0.42118,0.28123,0.38229,5.2689,-0.12289
1.04,0.4026,0.39866,0.29605,-0.30455,-0.14595,0.76487,0.50683,0.16031,-0.32219,0.10293,1.7893,1.3265,-0.065622
0.49455,-0.65471,-0.90039,-0.48247,-0.24514,-0.1008,0.0887,0.12398,0.060164,0.067118,0.079554,3.3986,2.5373,-0.2486
0.38575,-0.28293,-0.68789,0.037693,0.33965,0.49598,0.1429,0.12103,0.73911,0.27617,-0.28806,-0.49031,-3.6366,-0.16513
2.3099,2.0177,1.5711,1.6316,1.8937,1.2115,-0.34993,-1.2234,-1.1275,-0.77788,-2.1557,-5.7217,-2.8647,-0.11071
0.32835,0.91371,0.075572,-0.43719,-1.7022,-1.7896,-0.90025,-0.88015,-1.207,-0.89081,1.7972,1.9355,-2.0484,-0.90685
1.3337,1.0449,1.2064,1.2465,0.72576,0.63794,-0.39032,-0.60981,-0.83467,-0.55383,-1.3202,-3.745,-1.8174,-0.11071
0.12514,-0.23378,-0.24113,-1.1068,-1.0769,-1.2608,-1.7035,-1.7663,-0.85297,-0.65747,0.27932,-3.5056,-1.8441,-0.62504
0.43593,0.62635,0.69823,0.23183,0.41376,-0.48457,-0.28169,-1.3365,-1.0703,-0.14453,0.28114,0.14914,-1.9092,-0.50866
-0.41581,-0.97756,0.066775,-0.29773,0.11094,-0.046835,0.30241,-0.29444,0.16644,-0.3446,0.23098,2.3684,-1.0741,-0.31462
2.2746,2.074,3.3985,2.8839,1.4891,0.4865,1.5162,1.2394,1.0611,0.25685,-3.9067,-1.4877,-9.3987,0.16127
0.70863,0.81708,1.7567,1.7021,1.7673,0.92734,0.30205,-0.76521,-0.21103,-0.35539,0.24132,-1.2301,2.4636,0.15705
0.95881,0.80775,1.4712,0.34939,-1.1992,-1.5529,-0.3141,-0.77891,-0.57455,-0.47335,0.44624,2.1309,0.92662,-0.99626
0.27735,0.054694,0.32234,0.32519,0.64487,0.23261,-0.070064,-0.046847,-0.03756,-0.32798,-0.73269,1.7761,2.0113,-0.16329
-1.2194,-0.61367,-0.52961,-1.1437,-1.9867,-2.6907,-1.8444,-0.047069,-0.17588,0.27368,1.655,1.3929,-1.9333,-1.0165
2.1474,0.90181,1.5904,1.246,1.556,1.8564,0.99892,0.61226,0.11866,-0.49321,0.21582,1.7851,-0.74346,-0.39978
-0.64194,0.39091,-0.38288,0.063739,0.30214,0.37658,-0.45383,-0.66842,-1.124,-0.51018,0.37868,1.9252,-0.34438,-0.08638
-1.4138,-0.94673,-0.48017,-0.83551,-0.81141,0.1375,1.4616,1.6073,2.1035,2.5352,-0.54797,-2.6449,-1.9842,-0.014394
-0.18402,1.4541,0.93288,-0.4125,-0.70607,-0.81011,-1.8397,-1.0894,-0.82215,0.033376,0.71587,4.1665,0.59713,-0.69619
1.7866,1.779,2.2794,2.542,1.5569,1.5746,0.50184,-0.12425,0.38288,-0.17015,0.6258,2.1377,0.9114,-0.26962
0.17621,0.92636,0.56219,0.44524,0.27385,0.41476,-1.1616,-1.1539,-1.1055,-0.53386,0.46208,-0.25005,-0.72597,-0.42488
0.30668,-0.16783,-0.10109,-0.98399,-0.79458,-0.87514,-0.48158,-1.0742,-0.5252,-0.032574,0.016258,1.2604,-0.13759,-0.25311
1.5812,0.94738,1.1,0.28517,0.055469,0.14151,0.48258,-0.036138,0.14495,-1.206,0.5428,1.3501,-3.7851,-0.0083715
-0.48728,-1.0147,-0.45324,-0.32529,-0.80103,-0.11526,0.31607,0.54555,0.66481,0.074059,0.01129,-1.5,-2.041,0
-0.62433,-0.9159,-0.2101,0.075045,0.37887,0.52268,0.61873,0.27444,0.24667,0.62151,-0.60234,-1.2271,0.64908,0.20375
-0.72138,-0.48614,-0.56532,-1.5548,-2.0371,-3.0316,-2.363,-1.4544,-0.31723,-0.22666,1.995,4.0768,-2.7689,-0.44932
-0.66871,-0.57721,-0.34705,-0.59275,-0.99803,-0.64783,-1.7808,-1.0477,-1.4786,-0.32559,1.2833,-1.7713,-2.929,-0.67218
-0.42989,0.56834,0.25178,0.89562,1.529,1.7938,0.48543,-0.5287,-0.3282,-0.29563,-0.22208,2.2651,0.43976,0.069088
2.0054,2.7885,3.1169,3.1657,1.6079,1.1413,0.63267,0.71211,-0.45559,-0.055999,-2.5154,-3.6337,-4.3042,0.42091
-2.299,-2.3059,-1.9299,-1.9682,-1.6509,-0.84344,1.1417,2.4157,2.2154,2.4184,-0.17962,-4.1996,2.7858,0.125
1.9449,0.85393,1.5817,1.3559,1.7919,1.4234,0.44289,-0.53573,-0.76931,-0.17901,-1.7826,-4.0885,-3.9025,-0.3201
-1.3515,-0.43846,-1.0986,-1.7521,-2.6178,-2.2672,-1.4854,-0.74186,0.34527,-0.43769,2.0474,8.4065,2.0327,-0.48905
0.15294,0.14597,-0.016466,-1.2392,-0.97248,-1.7426,-1.3131,-0.91965,-0.56506,-0.19969,-0.40471,-2.3724,-5.54,-0.62504
-0.42838,0.692,0.018824,-0.39722,-0.77214,-0.0019526,-0.94294,-1.043,-0.6952,-0.73185,1.7504,2.7039,2.2094,-0.30737
1.9271,2.5005,3.4701,2.8777,2.3466,2.08,0.7744,0.33468,-0.68062,-0.41207,-3.2019,-2.2669,-7.141,0.86067
-1.4127,-1.255,-0.94951,-0.11359,0.42236,1.0451,1.2575,1.2673,0.34263,0.14449,-0.14056,2.7896,0.18557,0.22735
-2.6144,-1.6321,-1.8195,-1.1404,-1.1332,-1.1518,2.8736,3.5836,3.9543,3.8188,0.071625,0.045601,3.1298,-0.014394
0.25551,-0.87612,-0.18886,-0.86622,-0.94087,-0.38795,0.43919,0.64675,0.98,-0.26936,0.32872,0.3366,-0.14514,-0.013953
0.15873,-0.24112,0.30063,-0.098134,-0.12036,0.40106,-0.42223,-0.40373,-0.44361,-0.49098,-0.22261,4.0773,0.99685,0
0.85138,0.99854,1.7258,0.90801,0.79814,0.25312,0.84394,1.4915,0.47806,0.077189,-1.6818,-2.9396,-2.7507,0.39983
-1.4256,-1.3793,-0.63413,-0.039485,0.0012998,1.1403,0.35154,0.71038,2.2368,2.2684,-1.1229,-0.84201,-1.716,-0.098599
-1.4246,-1.0092,-1.4999,-2.8544,-3.0296,-3.5578,-2.1268,-0.20002,0.23581,-0.14561,2.1471,2.7608,-0.71749,-0.079697
-2.2765,-2.0911,-1.6907,-0.82574,0.41946,0.77485,1.3933,1.884,3.6448,4.865,-0.98323,-2.0804,0.49377,0.095141
1.2203,0.35447,0.54836,0.26976,0.51001,0.3256,-0.89318,-0.72261,-0.40325,-0.42363,-0.40879,-2.6162,1.4011,-0.95504
0.94764,0.83503,0.7825,0.90753,1.4523,1.257,0.16572,-0.12831,-0.61742,-0.20662,-0.66743,-0.23794,-0.062403,0.29206
-0.031379,-0.020444,-1.3082,-1.1421,-0.70152,-0.47862,-1.2743,-0.64758,-0.69556,-0.30457,1.1125,-2.968,-0.54019,-0.464
1.0903,2.1419,0.61666,0.034662,-0.37298,-1.4951,-0.66439,-0.49704,-0.43436,-0.36259,-0.95477,2.2168,0.37422,-0.29554
-0.081203,-0.11124,-0.15008,0.33565,0.41626,0.1338,0.31751,0.39489,0.59167,-0.60745,-0.007519,0.79252,1.0089,0
1.1861,0.051305,0.71431,0.88822,-0.0097328,0.92541,0.80548,0.61078,0.20966,-0.095639,-1.2638,1.2086,-2.9725,-0.065622
-0.59755,-0.98673,-1.012,-0.66933,-0.18342,-0.068597,0.088507,0.39336,-0.28819,-0.58926,0.37919,2.2755,0.25571,-0.31462
-0.27831,0.41361,0.034424,0.078291,0.58801,0.47637,0.16213,0.18832,0.32886,0.2769,0.11935,-1.5683,2.3323,0.012507
-0.13306,-0.091914,-0.83564,-1.4582,-1.2668,-1.4815,-2.0239,-0.83077,-0.052344,-0.23956,-0.24073,-1.7912,0.38171,-0.65474
-0.39335,-0.12793,-0.45586,-1.345,-0.61243,-1.3347,-0.93889,-0.59455,-0.92158,-0.092477,1.5746,-2.791,2.295,-0.72419
0.14574,-0.78501,-0.2232,0.19948,0.047496,-0.080555,0.6223,0.30733,0.27271,-0.014775,0.248,0.61386,-4.023,0
0.77507,0.80855,0.97239,0.43457,0.089167,0.84115,0.044487,-0.68692,-0.24208,-0.39565,-0.73472,1.517,1.0282,-0.14976
2.1296,1.7306,1.6441,1.5585,1.2712,1.2024,-0.46677,-1.0161,-0.99182,-0.54878,-1.2131,0.73796,-1.1428,-0.36382
-0.38678,0.045676,-0.13129,-0.039017,0.44773,-0.28596,-0.89875,-1.1068,-0.64028,-0.27768,0.89454,2.4633,-0.053155,-0.61538
0.86483,1.6075,1.7381,1.8265,1.6444,0.76103,0.34212,0.02439,0.495,-0.46485,1.4568,-0.14309,-0.9867,-0.32972
-1.4419,-1.2113,-1.7256,-1.804,-1.7025,-0.83553,1.7802,2.1265,0.70226,-0.065609,0.82836,0.66776,-0.18929,0.15268
-1.8492,-1.9522,-1.5571,-0.70852,0.575,0.57793,0.91664,1.6246,3.3132,4.1935,-0.79535,-1.7205,2.7815,0.13293
0.5326,0.37307,0.045694,0.82943,0.95579,0.73779,0.032901,-0.61742,0.016834,0.12524,-0.69838,1.3412,-5.0092,-0.051669
1.1665,1.3291,2.0197,1.7955,2.5776,1.3545,-0.31403,-0.47247,-0.94604,-0.2102,-2.4781,-1.009,-2.7379,0.17349
0.11823,-0.099712,-0.79444,0.42534,0.56521,0.94851,0.2951,-0.60867,-0.27537,-0.82395,0.025342,2.3258,0.084385,0.044848
-0.29831,0.40802,0.69786,0.34391,0.33106,0.44366,0.61784,0.49717,-0.56864,0.17149,-0.58857,0.9936,-1.8888,0.45975
-1.6332,-0.82288,-2.2578,-3.2586,-2.4229,-3.2664,-2.8062,-2.0356,-0.7828,-0.44979,2.7279,2.2014,-7.4399,-0.80908
0.38497,0.62611,1.008,0.85231,0.015692,0.031472,0.10759,-0.52469,-0.59942,-0.20827,-0.57097,-3.5255,0.6208,0.14144
-0.95398,-0.57923,-0.55593,-1.3766,-1.6241,-1.2145,-1.282,-0.65689,-0.34254,-0.18926,1.1393,2.0142,-2.5691,-0.079697
-0.78487,-0.10486,0.68044,0.85038,1.0694,-0.41572,-1.025,-0.74807,-0.75936,0.24072,0.58509,-0.97739,-2.3248,-0.55134
0.76311,0.56372,0.75615,-0.2756,0.042643,-0.54151,-0.66988,-0.33589,-0.096126,-0.53113,-0.023278,0.48648,-0.05722,-0.95504
-0.10544,0.35942,-0.27374,-0.032815,-0.062939,0.21407,0.29576,-0.17241,-0.44319,-0.40286,0.70177,1.8796,1.6025,0.14866
-0.83555,-1.9507,-1.3879,-0.87448,-0.22695,0.69738,0.98943,2.4081,2.8226,4.3873,-0.72995,-2.477,-0.62913,0.14733
1.7122,0.30457,0.72583,0.90191,0.6628,0.90735,0.083232,0.49864,0.93478,-0.75004,-0.68554,0.88121,-3.4475,0.016716
-1.0809,-1.1476,-0.76845,-0.75139,-0.32834,0.25742,1.8417,2.7459,3.6761,4.4413,-0.89528,3.3772,0.59934,0.125
-0.049365,-0.39407,-0.38115,0.47212,0.59593,0.68401,0.56473,0.77605,-0.22429,-0.19373,-0.04666,-0.9973,0.23312,-0.31462
0.3563,-0.23069,0.064011,-0.1077,0.04421,0.5871,0.042477,-0.14625,0.0043614,-0.43285,-0.11594,-1.4672,-4.2351,-0.051669
-1.0307,0.10077,-0.36518,0.61229,1.35,2.2558,0.75967,0.27491,0.21201,-0.22231,0.39473,-1.245,1.4893,0.072775
-0.08924,0.22531,0.079194,-0.18294,-0.11375,0.37,-0.81678,-0.84412,-0.7956,-0.46685,0.79439,-2.1225,1.6456,-0.30737
-0.84725,-0.069583,0.054833,0.13177,0.49336,1.0256,0.70403,-0.18911,0.14118,-0.23318,-0.21135,-1.9636,-0.94134,-0.11534
-0.66009,-0.40683,-0.96144,-0.54151,-0.39603,0.70559,1.303,1.3131,0.60293,-0.27212,-0.43022,-0.86418,0.35759,0.012507
0.73853,0.022151,-0.33364,0.47826,0.60647,0.40214,-0.61456,0.090188,0.0026118,-0.21172,-0.16562,1.4477,3.5718,0.41339
1.4676,2.6594,2.5305,2.4892,0.38288,-0.46438,1.4574,1.9996,2.2496,1.1184,-1.7157,-1.3629,-2.9063,0.16127
-2.0404,-1.0711,-1.0394,-0.91982,-0.54251,-0.5846,-1.3815,-1.2382,-0.85609,-0.65468,1.9009,2.5506,-9.2513,-0.68377
1.4496,2.0029,2.5026,2.8279,2.3263,2.0351,0.048939,-0.53595,-1.143,-0.29022,-3.6995,0.68594,-7.7359,1
1.1877,2.39,1.9494,0.67729,-0.3232,-0.79855,-0.95554,0.38697,-0.094447,-0.14852,0.54473,-2.391,-1.8241,0.073198
-0.11329,0.7504,0.61825,-0.18624,-1.2879,-2.4269,-2.0642,-1.3283,-1.0664,-0.61255,0.94719,-0.33877,2.0125,-0.93338
0.31766,0.044953,0.5318,0.69415,0.38177,0.16001,-0.4742,-1.0513,-0.098441,-0.48332,-0.65575,-0.42669,-0.48581,-0.16329
-1.27,-0.1715,-0.64862,-0.30893,-0.64615,-0.80543,-1.8148,-0.99564,-1.0749,-0.6616,1.0544,-1.3432,-2.6234,-0.90368
-0.088273,-0.29838,-0.62316,-1.0173,-0.87277,-0.52199,0.073516,0.19271,0.1216,-0.12263,-0.01516,3.4851,-2.5451,0
-0.34019,-0.75869,-0.59552,-0.9119,-0.43849,-0.11736,1.6997,0.94998,0.6417,-0.041192,-0.13428,-0.89251,-0.33635,0.037344
0.19946,0.94258,0.8462,0.87395,0.2172,0.16458,-1.0683,-1.1219,-1.6997,-0.58153,0.053385,0.61943,3.4298,-0.18926
-1.0787,-0.86937,-0.60837,0.23818,0.12617,0.49719,1.4321,2.4333,3.0497,4.0474,-1.9879,0.94914,1.1546,0.14733
-0.28596,1.019,-0.12642,-1.1633,-2.1917,-2.5939,-2.0661,-1.5601,-0.17842,0.0023213,0.3195,4.9316,-0.98652,-0.64346
-0.12963,-0.83289,-0.44065,0.18613,0.021358,0.29302,0.45967,0.10909,0.62367,-0.30295,-0.19232,-1.5462,-2.4889,0.20375
1.1617,2.3472,2.1531,0.76352,-0.46022,-0.5458,-0.61331,0.081756,0.35331,-0.043906,1.9513,0.14151,2.7487,-0.67148
1.7097,0.44278,0.59234,0.41606,1.0149,0.48525,0.2627,0.30038,0.61413,-0.1703,-0.59231,2.2354,-1.5062,-0.051669
-1.2729,-1.7781,-1.69,-0.62069,0.29789,1.2707,0.1406,0.038901,0.84864,1.7828,0.036257,1.3511,0.66793,0.087211
0.94389,1.0315,0.8692,1.0123,0.95271,0.34331,0.083178,-0.6217,-0.15657,-0.27364,-0.62309,-0.38648,0.30497,0.31881
-0.019421,-0.94869,-0.60221,-0.47626,0.48893,0.39924,1.218,0.22257,-0.26754,-0.49016,-0.3062,-3.1727,0.13519,0.081887
-1.3511,-0.99736,-1.8196,-2.4461,-3.0166,-2.4096,-2.1557,-0.79116,0.18822,0.31789,2.1347,4.0057,-1.6795,-1.1468
0.12671,0.70923,0.33479,-0.32374,-1.3516,-1.0703,-0.92238,-1.2103,-0.78098,-0.19017,1.1587,3.4776,5.6681,-0.69619
-0.71255,0.16983,-0.76658,-1.35,-1.082,-1.6773,-1.7362,-1.1961,2.60E-05,-0.94342,-0.71748,-0.35704,1.4436,-0.018419
1.1634,1.0905,1.0602,-0.3849,-0.71173,-1.1507,-1.0961,-0.43877,-1.6793,-0.8593,0.77627,-0.76577,1.48,-0.58744
-0.1159,-0.84446,-0.00083067,-0.64112,-1.2673,-0.56065,0.38533,1.2038,0.24466,-0.048175,-0.59441,2.5457,0.66971,-0.063311
-1.0075,-0.4382,-0.4226,-0.82754,-0.29066,-0.92034,-1.5296,-1.4995,-1.4257,-0.318,1.5616,1.4134,-3.038,-0.91564
-0.44371,-0.63764,-1.0921,-1.4,-0.31145,-0.26017,0.45625,0.12071,-0.66164,-0.52951,0.26353,1.4884,2.8774,0.14012
-0.7934,-0.26376,-1.2039,-0.83937,-0.25854,0.70142,2.1513,1.8943,-0.059397,-0.19556,0.16537,2.3866,0.030611,0.17137
1.1153,1.3633,0.53617,1.0084,0.075329,0.11987,0.17263,-0.15198,-0.27581,-0.47177,-0.15237,0.36491,-1.8346,-0.16329
-0.1912,0.18518,0.023519,-0.58765,-0.62822,-1.032,-1.0886,-0.95368,-0.59166,-0.27561,0.1098,0.82639,0.97457,0.016716
0.74529,0.7692,1.6707,0.71708,0.43952,-0.65768,-0.97406,0.068635,-0.52007,-0.35358,-1.067,-2.5644,-3.2209,-0.25311
-0.27358,-0.78977,-1.5425,-1.7819,-1.0597,-0.70455,-1.0372,-0.098027,0.10689,-0.024707,1.3991,3.1024,0.54401,-0.079697
0.82963,0.38441,-0.32378,-1.0922,-1.27,-0.27844,-0.26001,0.45247,-1.1287,-0.9692,0.27372,1.351,0.68573,-0.0083715
-1.1361,-0.17624,-0.24807,-0.57341,-1.0281,-0.56262,-1.3355,-1.0019,-0.79326,-0.51907,1.507,1.7469,0.73319,-0.51225
0.49503,0.0015542,-0.04209,-0.22585,0.29686,0.17265,-0.17936,-0.32593,-1.1084,-0.73746,-0.26795,-0.0029915,-3.2,-0.16648
-0.76078,-0.58872,-0.87335,-0.76689,-0.53139,0.038115,0.10206,0.15123,0.0087596,0.033045,-0.56562,-4.433,-1.5782,0.099939
0.28395,-0.089435,-0.34992,-0.47951,0.055736,-0.15404,0.19845,0.092227,0.36766,-0.10925,-0.43078,-1.8113,-3.5232,-0.13272
-0.55057,-0.30836,-0.47333,0.26158,0.17714,0.25042,0.37194,0.072638,0.24691,-0.15818,-0.18574,5.3041,0.63454,0.012507
0.18264,-0.16042,-0.0046193,0.19521,0.018386,-0.017596,0.084921,-0.30045,-0.40392,-0.51824,-0.46687,-2.2466,3.1698,0.044848
-0.58918,-0.89412,-1.7062,-1.6354,-1.8393,-0.92152,0.96528,1.0331,0.81277,-0.11821,0.83435,0.17532,3.994,0.20375
1.627,0.729,1.2174,1.3062,1.2724,1.0124,0.15833,-0.67861,-0.57326,-0.62893,-0.81663,0.60534,-1.8314,0.68637
0.49306,0.48885,-0.44712,0.30366,0.53547,-0.4404,-1.1647,-1.1213,-0.836,-0.41405,-0.12297,-3.8871,-0.42729,-0.1512
-1.0883,-1.0363,-1.8672,-1.2931,-1.1061,-0.27105,0.52004,1.0065,1.1394,-0.24594,0.78836,2.7143,-1.5578,0.044848
0.92234,0.35828,0.19195,0.47603,-0.5433,0.025943,1.0003,-0.36357,-0.38835,-0.4873,-0.36004,-2.3951,5.0284,0.27298
0.73218,0.63975,-0.14472,-0.014555,0.53363,-0.30963,-1.1733,-1.477,-1.0914,-0.12445,0.46478,-0.84139,-2.2718,-0.42103
0.80121,0.44035,0.5865,0.24655,0.038379,0.18181,0.72297,0.1945,-0.18056,-0.45234,-0.48183,-1.095,-1.2451,0.31881
-0.13911,-0.28492,-0.31662,0.31738,-0.9371,-1.2099,-1.6476,-1.3141,-1.3795,0.039891,1.7575,3.4398,0.056625,-0.62767
-0.079021,-0.10305,-0.36253,-0.60415,0.52335,0.38039,-0.2703,-0.74507,-0.65279,-0.29097,-0.033931,-3.7833,-0.43817,0.31321
1.6303,0.76918,1.2079,0.75821,1.0254,1.0802,0.86097,0.70646,0.41294,-0.3997,0.28874,-1.0271,0.67723,-0.39978
0.22401,-0.25425,-0.0071853,-0.36544,-0.23013,0.39433,0.34846,-0.37928,0.034799,-0.11325,-0.28499,1.8937,-1.6685,-0.14667
-1.0559,-0.44109,-1.0784,-0.74075,-0.89524,-0.94981,-0.85988,-0.53776,0.16213,0.155,1.5905,1.9967,0.59564,-0.64339
0.73145,0.24026,0.23849,0.66802,0.91529,0.37609,-0.25144,-1.1629,-0.69832,-0.12019,-0.13359,0.22296,-1.1841,0.2501
0.1729,0.51523,0.37376,-0.096055,-0.10243,0.26491,-0.56782,-1.0495,-0.78011,-0.57297,0.9636,1.7817,-0.89378,-0.61538
1.2203,2.2918,1.8718,1.6938,1.8787,1.173,1.4389,1.5308,0.67961,-0.066166,-3.4466,-3.6369,-1.2518,0.24669
0.83611,0.831,0.33698,0.26101,0.42,0.30603,0.18015,-0.23744,-0.33007,-0.81968,-0.22915,1.0976,-0.31218,0.14144
-0.72359,-0.89052,-1.3479,-0.61618,-1.2895,-0.6552,-0.41353,-0.73398,0.19131,-0.10378,1.3633,-1.6091,1.5826,-0.50954
-0.30994,0.35635,-0.14033,-0.90303,-1.3172,-1.6581,-1.95,-1.2273,-0.1719,-0.14981,-0.52412,-0.31165,0.6131,-0.77302
