Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Output
0.2103,-0.036823,0.13842,-0.035422,-0.26379,0.78235,1.1578,0.80456,-0.46878,-0.95135,0.21926,2.1608,0.29001,-0.051019
-1.5573,-0.68596,-1.5285,-1.7993,-2.0869,-2.3783,-2.2546,-0.59042,0.10634,0.7743,1.7483,2.7211,-0.58526,-0.5931
-0.63468,-0.73329,-0.77126,-0.64843,-1.0926,-1.2425,1.0009,1.3639,0.086003,-0.25636,-0.11579,-0.76209,0.096793,0.26147
0.9323,-0.325,-0.77554,0.36616,0.26887,0.88156,0.36644,-0.44287,-0.56152,-0.51357,-0.46389,-0.26653,0.061289,-0.028698
-0.61814,-1.1178,0.051067,-0.47681,0.57195,0.51774,0.91354,0.79392,0.40802,-0.045736,-0.226,-1.6108,-3.457,-0.041453
-1.1037,-0.86434,-1.7977,-1.7387,-1.0487,-2.0335,-1.7527,-1.2029,-0.11546,0.031076,1.0999,-4.3477,-1.234,0.6218
1.7212,1.5587,2.068,2.1895,2.6012,2.1151,0.075577,0.38617,-0.37799,-0.031648,-2.0677,-1.6981,-7.0283,0.87755
-0.76057,-0.98819,-1.0814,-0.63508,-1.1008,-0.65452,-1.1681,-0.40514,-0.46031,-0.0056335,1.3424,5.1061,-2.3057,-0.07334
0.6337,1.516,0.95633,1.3142,1.2889,0.54237,0.097852,0.3775,0.37658,0.33383,1.0869,1.69,-0.0297,-0.44961
-0.95069,-0.23625,-0.090024,-0.82069,-0.26609,-0.83548,-1.2451,-0.49541,-1.5328,-0.56941,1.2035,0.3131,1.5426,-1.6932
1.1758,1.3194,1.0518,0.12398,-1.1204,-1.6625,-1.4738,-1.2737,-1.302,-0.41993,-0.90622,-4.4277,-1.2511,-0.12436
-0.70158,-0.90227,-1.2297,-0.09607,0.34456,1.3529,1.3031,1.8076,1.093,2.6743,-0.83155,-1.7145,-3.6302,-0.169
1.3203,1.1429,1.3755,1.1061,1.7485,0.75091,-0.32178,-0.10374,-0.76975,-0.30811,-0.65065,2.578,2.0259,0.10204
-2.2838,-1.8715,-2.3583,-2.0963,-1.7245,-1.0686,0.52426,1.6913,1.973,2.9161,0.53254,0.23252,0.67851,0.38902
0.74419,0.86526,0.50975,-0.059943,-1.1619,-1.4334,-0.75709,-0.88463,0.49993,0.32931,-0.30199,0.30916,4.5073,-0.0063774
-0.20671,-1.1065,-1.2597,-0.51338,-0.20478,1.0223,0.55498,0.64178,-0.32987,-0.91753,-0.11402,-2.5535,1.3293,-0.041453
-0.88552,-0.53873,-0.46552,0.1534,0.39375,1.0197,0.52981,0.99825,0.023993,-0.68277,-0.021059,-1.5459,4.0643,0.10204
-0.18143,0.053064,-0.23803,-0.18161,0.38968,0.55261,0.16801,-0.30899,-0.6215,-0.86283,-0.29117,-0.10118,-5.048,0.035076
0.62773,-0.11348,0.64736,-0.085562,-1.1593,-0.35323,0.14981,-0.73837,-1.0001,-1.1274,0.23045,-0.67144,2.1818,-0.0063774
1.2613,0.58925,0.57017,1.3072,0.57747,-0.36512,0.65433,0.40209,-0.36391,-0.1145,-0.52529,-3.2149,-3.5861,0.16262
0.3878,-0.44139,0.20092,0.61633,0.87154,0.48894,0.5704,-0.76824,-1.0841,-0.90234,-0.42692,1.4497,-3.454,-0.15625
0.91627,1.5645,0.31601,0.48374,0.90316,0.68924,-0.59212,-0.93801,-0.73012,-0.89471,-0.66773,0.47093,-2.2606,-0.51657
0.88934,-0.34151,0.35019,-0.20912,0.48109,0.46971,0.21109,-0.21781,0.18055,-0.77918,-0.488,1.7655,-0.49449,0.0063774
-1.1713,-0.52711,-0.41291,-0.8112,-0.64179,-0.91923,-1.7012,-1.1994,-0.73027,-0.1121,1.3379,3.4815,-3.6472,-1.0969
0.96657,1.3669,0.80342,0.91451,1.6196,0.97291,0.68877,-0.81264,-0.82704,-0.5959,-0.24308,-3.986,1.9735,0
-0.2727,-0.94349,-0.013004,-0.023954,-0.348,-0.026883,1.0865,0.71382,-0.11453,-0.72089,-0.21273,-1.235,0.90507,0.17538
0.03561,-0.53964,-0.5498,-0.66162,-0.82801,0.084075,1.3536,1.6023,0.29162,0.54457,0.26865,-0.062993,0.32453,0.054208
-1.9791,-2.3728,-1.29,-1.319,-1.6208,-0.83744,1.6621,2.9822,3.8775,4.2364,0.78866,-0.42181,-4.0251,0.086095
0.27682,1.3366,1.2546,0.18917,-1.2637,-2.335,-2.2359,-1.8799,-1.1504,-0.4881,0.69491,0.90784,-2.6893,-1.4253
0.3552,0.15451,0.55209,0.28495,0.30486,-0.41929,-0.83099,-1.4839,-1.6714,-0.89725,0.84687,0.95561,0.71962,-0.86733
-1.2156,-1.1611,-1.8018,-1.5082,-1.6288,-0.80962,2.045,1.5096,1.1188,0.35196,0.3138,-0.77089,-0.67747,-0.28061
1.0994,2.1134,0.98236,0.95531,0.37179,-0.022026,-1.049,-1.1072,-1.8911,-0.52364,0.16829,-1.8448,1.2072,-0.61542
1.5324,0.90779,2.0023,1.4425,1.899,1.7855,1.1306,0.31355,-0.3981,-0.52175,-0.17213,-0.55193,1.3573,0.28698
0.065008,-0.18059,-0.76754,-0.69395,-0.4549,-0.41265,-0.91089,-1.1948,-1.3294,-0.35296,1.5796,2.0537,0.45786,-1.0459
-0.41691,-0.29289,-0.3078,-0.22889,0.45619,0.47971,0.38429,0.98759,-0.30135,-0.66742,-0.38828,1.8601,3.726,0.07334
-0.12576,0.2994,-0.40349,-0.52334,-1.2044,-1.7935,-1.494,-1.07,-1.1811,-0.10604,0.029708,-0.77556,0.81716,-0.78123
0.60913,0.11073,0.26136,0.18549,0.71739,1.0091,-0.35596,-0.37029,-0.70751,-0.49163,-0.13077,2.3032,1.7815,-0.0063774
-0.5744,-0.076884,0.030029,-0.34455,0.51214,0.089147,0.33464,0.086187,-0.11683,-0.56703,-0.37982,0.085002,-0.45441,0.20089
0.23005,0.66883,0.55793,0.29765,0.27629,0.018812,-1.0817,-1.3719,-0.55541,0.18316,0.13251,1.4175,-0.024038,-0.74935
-0.93378,-0.79691,-1.7847,-0.81082,-0.08949,-0.68843,-0.50292,-0.35631,-0.27693,-0.24904,1.0642,1.4653,-4.9226,-0.031887
1.6238,1.9689,2.1695,3.2234,3.1791,2.5815,0.80247,0.039714,-0.1946,-0.40614,-2.7673,-3.4554,-2.7594,0.85204
-1.0947,-1.7192,-1.8377,-1.3382,-0.79715,-0.52001,-0.2394,0.12328,-0.2368,-0.2502,1.2527,-3.9115,-3.7291,0
-1.0799,-1.8177,-1.7642,-1.9329,-1.1869,-0.98323,1.1066,1.6688,0.66673,-0.67023,0.38946,2.3348,2.1648,-0.12755
0.59715,1.5204,1.4699,1.4167,0.66352,-0.11844,-1.5435,-1.6183,-1.3009,-0.68646,0.82362,3.4211,0.87872,-0.60585
-0.65129,-1.1012,-0.50732,-0.70864,0.52374,0.33215,0.95975,0.45926,0.6424,0.15663,0.27514,0.0051451,2.9865,0.27104
-0.20911,-0.41955,-0.59982,0.17446,0.015736,0.41356,0.71242,1.2322,1.2584,0.38507,-0.7725,2.9145,1.1976,-0.28379
1.8229,2.1112,2.2598,2.13,1.92,0.96974,0.10948,0.096261,-0.68928,-0.28418,-2.9103,-2.951,-5.7291,0
-0.86576,-0.14506,-0.75966,-2.0578,-2.5511,-2.2405,-0.95056,-0.007434,-0.3315,-0.13205,2.0871,0.91493,-2.5669,-0.031887
-1.2416,-1.1135,-1.0519,-0.84876,-0.33177,0.33699,0.39805,0.80494,1.6417,2.1841,-1.0646,-1.166,2.0465,0.26785
-0.47989,-0.6411,-1.0675,-0.93133,-0.46202,-0.10947,-0.79779,-0.089958,-0.2473,-0.34431,0.86239,0.28964,-3.3916,0.69514
1.4372,1.0963,1.7051,1.1188,1.2199,0.94805,-0.75944,-1.0699,-0.99731,-0.90672,-1.6321,-2.7433,-4.0704,-0.12436
-0.046667,0.35717,-0.66595,0.04049,-0.55372,-1.3067,-1.6549,-1.4454,-1.2331,-0.60499,0.6393,3.1167,2.7708,0
-0.12817,-0.16858,-1.39,-2.0007,-1.4824,-1.1218,1.3085,1.1447,0.8715,0.32466,-0.10879,1.0343,3.4101,0
-0.45033,1.0775,-0.10943,-0.81562,-1.8475,-2.2593,-2.2571,-1.2292,-0.90257,-0.55276,0.6298,-2.2109,2.9269,-0.28061
-1.7267,-2.2254,-1.7024,-1.7566,0.18205,-0.25752,0.28345,0.62549,1.5072,2.5303,0.9287,1.9102,-0.51124,0.38902
0.24267,-0.96216,-0.53661,0.33725,-0.28953,0.64216,0.58464,-0.15678,-0.58346,-0.47342,0.69808,-1.9552,-1.5677,0.044642
-0.13552,-1.1543,-0.3791,-1.1272,-0.079408,-0.62333,0.40177,0.13079,0.65576,0.084718,0.054633,3.5608,2.6786,0
-2.0251,-1.3749,-0.53261,-0.56672,0.12511,1.1733,1.7195,1.8358,2.6734,3.8875,-0.8644,0.6422,-0.58094,0.14668
0.35763,-0.46157,-0.42516,-0.029288,-0.76466,-0.56019,0.70412,0.84648,0.8873,-0.08173,0.8466,-0.98645,-0.48895,-0.082906
1.1227,1.0888,1.5604,1.3173,1.3338,1.5617,0.41034,0.006331,-0.17047,-0.20188,0.83134,1.5793,-1.5089,-0.41772
-0.57195,0.45077,-0.22772,-1.0398,-1.9938,-2.6781,-2.0041,-0.85854,-0.79772,-0.55191,1.8135,1.9265,2.8574,-1.2627
0.33903,-0.027865,-0.60406,-0.093793,-1.0942,-0.68173,0.77677,0.082302,0.23576,-0.32729,0.39923,-2.0319,0.40771,0
-2.848,-0.99463,-2.0441,-3.2001,-3.6518,-2.96,-1.609,-0.42192,-0.4795,0.31242,2.0799,1.5973,-2.2841,0.6218
-0.6865,-0.69286,-0.0082755,-0.48787,-0.50663,-0.24436,1.277,0.318,0.16395,-0.49171,-0.43436,-0.31553,-0.59821,-0.40178
-1.474,-1.5747,-0.95981,-0.87153,0.14253,0.85384,0.71631,1.8545,3.5606,3.9908,0.047536,2.3168,-2.3153,0.14668
2.1159,1.8317,1.9274,2.1058,1.6011,0.81234,-0.4445,-1.0403,-1.1128,-0.99589,-1.7741,-2.1378,-4.5099,-0.12117
0.49141,-0.42964,-0.26797,-0.26524,0.2148,0.55147,0.67625,0.16242,-0.28378,-0.33226,-0.61192,0.19852,3.1533,0.41134
-0.37354,-0.091242,-0.25812,-0.77038,-0.45665,-1.2646,-1.8438,-1.2309,-1.02,-0.49088,-0.10082,2.3747,-2.6424,0
0.3173,0.16505,0.21007,-0.094639,0.65933,0.068286,-1.3137,-1.4877,-0.91817,-0.56195,0.48054,2.2153,-0.63876,-0.34757
-0.18605,-0.57101,-0.24001,0.11903,0.2633,0.66414,1.0208,0.95953,-0.60987,-0.72991,-0.16749,0.63732,-0.81818,-0.051019
-1.6923,-1.7591,-0.72881,-1.531,-1.0709,-1.429,-1.0624,-0.28537,-0.41992,0.45039,1.1519,4.2051,-4.0817,-0.36989
0.85236,0.071511,0.44313,0.47558,0.61495,0.74574,0.28729,0.3775,-0.26428,-0.38597,-0.29985,1.8185,1.7077,0.10204
-0.39488,-0.31833,-1.0757,-0.68709,-0.23187,-0.32492,-1.8032,-1.4604,-0.98258,-0.055093,1.4595,1.0882,1.8386,-1.3201
-0.63062,-0.024085,-0.5855,-1.3311,-2.3024,-1.8158,-1.1037,-0.82763,-0.73924,-0.10232,1.3791,3.1091,-1.2496,0.6218
0.7051,1.9176,1.872,1.0144,-0.33784,-1.3143,-1.8,-2.0082,-1.6578,-0.69446,0.565,-3.2541,1.9794,0
-1.0288,-0.86882,-1.0041,-1.0152,-0.10488,-0.057863,-1.0471,-0.13714,-0.27924,-0.033043,1.2081,0.89677,-0.29352,-0.031887
2.6216,1.4608,1.6354,2.2195,1.3555,1.2531,-0.67004,-1.391,-1.0963,-0.62785,-1.5743,-1.3598,-3.59,-0.12436
0.8521,0.52889,-0.029878,0.19745,0.10456,-0.071447,-0.29077,-0.29347,0.87632,0.3406,-0.51126,-3.0845,-1.6899,-0.0095661
1.3485,0.92725,0.83394,0.76305,1.0437,1.3538,1.2786,0.048028,-0.53655,-0.32961,-0.96276,-1.2519,-4.3837,0.063774
1.4201,0.79634,0.73294,1.647,1.0922,0.89131,1.5226,1.5275,2.3516,1.4007,-3.1849,-3.7894,-6.3474,0.98023
-0.98776,-1.342,-0.58414,-1.1248,-1.1671,-0.61709,-1.044,0.14056,0.37237,-0.13938,1.0975,-1.2468,-0.9856,0.31887
-0.39098,-1.129,-1.088,-0.36305,-0.047497,0.13539,0.89325,0.73155,0.48443,0.24467,0.44898,2.2258,-1.7195,-0.28061
0.14583,-0.075973,-0.51177,-0.30059,0.28472,0.42102,0.45876,0.50296,0.47646,0.293,-0.19039,-2.7931,0.34977,-0.11479
0.62117,-0.077615,-0.30765,-1.1377,-2.1127,-1.9444,-0.66375,0.018891,0.33471,0.54085,-0.0066563,-0.22947,0.61903,-0.0063774
0.38673,0.29307,-0.37024,0.15716,0.3965,0.14327,-0.76098,-0.85258,-0.38509,-0.43099,0.0064558,0.2061,1.1607,-0.39859
-0.011253,0.019754,-0.097323,-0.3524,-0.19243,-0.40248,-1.8545,-1.784,-0.85414,-0.36173,1.2245,-1.4564,0.99209,-1.69
-1.4932,-1.3316,-1.6037,-1.5817,-1.1105,-1.5795,-0.54967,-0.47808,-0.61062,0.15249,1.183,2.7122,-1.4858,0
-0.81528,-0.47083,-0.24881,0.44103,0.11297,0.29085,0.19641,0.87679,0.14503,-0.45924,0.20629,-0.51535,-0.31876,0.14668
-0.22333,-0.47091,-0.34192,0.56096,0.74226,0.25793,0.40852,-0.2783,-0.37591,-0.42645,0.10172,3.6915,-1.6767,-0.12436
1.681,0.77662,1.1884,0.41516,-0.29008,0.16317,0.76405,0.23663,-0.65899,-0.48243,-1.5959,-1.7864,-2.5287,0.1977
1.0012,1.4196,1.29,1.3283,1.6299,1.132,-0.079947,-0.059443,0.22983,0.13393,-0.3057,-1.1485,-0.63823,0.26785
0.28078,-0.28316,-0.50003,0.79009,0.70735,1.0884,0.2518,-0.31172,-0.15248,-0.06251,-0.81015,-0.72262,0.084585,0.17219
-1.0832,-0.80272,0.081059,0.1816,0.11669,0.88075,1.7051,1.6125,2.774,3.6983,-1.1687,-1.3469,0.65846,0.36989
-0.34224,-0.25734,-0.76339,-1.1562,-0.024991,-0.57287,-1.3819,-1.5675,-1.031,-0.064604,0.76702,4.143,-0.20477,-0.81631
1.1999,0.9116,0.45664,0.86279,1.1539,1.4843,-0.17384,-0.22796,-0.29566,-0.33604,-1.6334,-2.0847,-1.2485,-0.07334
0.9945,0.61456,0.83895,0.72395,1.561,0.876,0.53617,-0.70767,0.42289,-0.11483,-0.49214,1.0017,0.15039,0.038264
-1.6378,-1.8708,-0.82718,-0.45353,0.48456,0.48956,1.4779,2.0732,2.6343,4.2972,0.564,2.4442,1.8853,0.086095
1.4367,1.475,1.8315,1.1086,0.25386,-0.46507,0.15234,-1.035,-0.58807,-0.46642,-0.28248,-2.2225,-0.37263,-0.0063774
0.76548,0.53765,0.80044,-0.09847,-1.0343,-1.1118,-1.3715,-1.6719,-1.4692,-0.84508,0.93386,5.1319,0.05024,-0.39221
0.37529,1.0263,0.68608,0.12548,-0.26327,0.19359,-1.2408,-1.6909,-1.3995,-0.38749,0.70969,-1.7487,0.99499,-0.54208
0.42459,0.70206,1.1875,0.4783,0.1716,-0.35802,-0.84278,-1.4642,0.041373,0.21379,0.36601,-0.50308,1.3009,-0.59948
-0.8494,-0.32997,0.47777,0.4536,0.73002,1.2542,0.24314,0.83382,-0.31065,-0.5495,-0.35208,-0.31893,0.8209,0
0.94201,1.2538,0.99798,1.3433,1.5113,1.8729,0.3909,1.2977,1.8587,0.9094,-3.0977,0.27172,-4.9759,0.99809
-0.053435,0.053821,-0.94984,-1.2462,-0.12619,-0.56753,-1.3083,-0.37556,-0.23362,-0.25667,1.399,-1.8397,0.48034,0.30293
-1.1745,-1.3134,-0.29962,-0.27019,-0.99733,0.20709,1.9555,1.7503,2.886,3.3064,-0.93228,-1.4406,2.0288,0.44961
-0.18781,-0.82549,-0.93908,-0.15631,-0.084323,0.6975,1.6043,1.7238,0.67748,0.19405,0.16231,-0.50485,0.81114,0
0.51352,0.045377,0.63014,1.1794,0.79336,2.0848,1.8312,2.2559,1.4072,1.3819,-2.2961,-2.8476,-0.25291,0.98023
0.69211,1.0156,0.83208,0.33464,-0.075122,-0.12031,-0.59799,-0.46317,0.63939,-0.14979,-0.07886,-0.36418,-1.7361,-0.12117
-0.24474,-0.051051,-0.37956,-0.042172,0.38531,-0.25024,-1.0064,-0.79245,-1.271,-0.60441,0.94458,-0.86234,-4.6516,-0.48468
0.60135,1.3662,1.5271,1.4222,0.54003,0.3854,0.24522,1.0035,-0.021399,0.028157,-1.6275,-2.3536,-4.167,0.80549
1.1049,0.096171,0.26075,0.9584,0.53851,0.85986,0.15493,0.058961,0.12423,-0.12779,-0.2219,-0.26336,-2.1536,-0.092472
-0.26446,0.25833,-0.070952,0.062694,0.50236,-0.5443,-0.85232,-1.6932,-1.1767,0.017496,0.99909,1.782,0.42185,-0.035076
-0.43502,1.5745,1.3089,0.96121,-0.54004,-2.0439,-1.0496,-1.8589,-1.0155,-0.87494,0.94023,-0.78366,-1.9876,-0.60585
0.64048,1.0935,1.5001,1.6248,-0.087503,-1.5295,-0.39778,-0.13154,0.61485,-0.29854,2.4198,0.62664,3.0947,-0.71746
0.38329,-0.55768,0.35358,0.26271,1.2366,1.018,0.80685,0.72077,-0.31458,-1.0019,-0.93345,1.6005,-3.0692,-0.40178
1.4453,0.26399,0.82195,0.97446,0.56722,0.52581,-0.2974,-0.99841,-0.20141,-0.44524,-0.48507,-2.3466,-0.86957,-0.11798
0.14563,0.22937,0.36631,-0.22655,-0.79547,-0.98392,-0.42616,-0.62852,-0.41591,-0.048066,0.067099,2.9541,1.1725,0
1.2274,0.62399,0.64448,0.42921,0.89371,0.49745,1.1291,0.26009,-0.17221,-0.94013,-1.0938,-6.1755,-1.6533,0.169
0.61134,0.5671,-0.11574,-0.076121,0.57127,0.83721,0.14499,-0.68238,-0.78281,-0.95905,-0.65457,-3.2643,-0.76546,-0.051019
1.1821,1.1042,1.9746,0.10762,-0.78261,-1.5857,-1.4656,-1.0695,-1.0376,-0.35825,0.76507,1.2339,4.02,-1.1703
0.267,0.8819,0.034473,-0.31709,-0.52541,-1.8148,-1.6543,-0.71703,-0.89741,-0.10149,-0.4656,-0.9938,-3.2611,-0.28061
0.062655,0.88551,1.088,0.86948,0.46992,-0.62664,-0.98868,-0.71905,-1.2793,-0.7358,0.77695,1.3528,1.025,0.14987
1.4924,0.42393,0.29552,1.0879,0.83817,0.28413,-0.67338,-1.5203,0.44585,-0.76115,-0.50633,-1.692,-0.50398,-0.11798
0.72772,1.2354,1.4915,0.63254,0.55619,0.71117,0.65472,-0.080572,-0.55649,-0.72001,-1.3834,-0.3196,-0.048919,0.057397
0.015717,1.6507,1.7889,1.2451,-0.56342,-1.1494,-0.54114,-0.076616,0.71929,-0.11748,0.59634,-1.9712,1.1535,0
1.8054,1.1561,1.0328,1.2637,0.88056,0.78151,0.10375,-0.51686,-0.97002,-0.52493,-0.98128,-2.3162,-3.8672,-0.0063774
1.3294,1.6457,1.2169,1.4031,0.070467,-0.26599,1.0192,1.6761,2.3692,1.2395,-1.6181,-2.6716,-3.1632,0.83801
-1.2427,-1.7609,-1.3941,-0.39223,-0.013016,0.60887,0.33878,0.71739,0.85655,2.1019,-0.042363,0.43346,-1.7068,0.18176
0.89165,0.10905,0.61856,0.016454,0.68067,0.79618,0.28462,-0.54254,0.093972,0.11656,-1.0203,-4.5211,-0.8568,0.092472
-0.55447,-1.2755,-0.66841,-1.6356,-1.2034,-0.65253,1.6025,1.7731,0.0257,-0.69504,0.68434,-0.6277,1.0472,-0.13711
0.42629,0.69413,0.96349,0.79921,0.62088,1.1827,0.72549,0.29573,-0.13089,-0.062133,-0.92011,0.5079,-0.95811,-0.07334
-0.62551,-0.96576,-0.81068,-0.59358,-0.61989,-0.053966,2.2951,1.6755,0.75413,0.11926,0.60677,1.0533,-1.4848,0.38264
-0.61764,-0.99786,-0.43624,-0.49782,-0.7549,0.18412,1.7554,1.1906,-0.19235,-0.88535,0.25574,1.6455,-0.17079,0
-0.12869,-0.55751,0.00059925,-0.51225,0.38843,0.28606,0.64838,-0.08974,-0.17937,-0.38305,0.51217,0.98863,0.14502,-0.18176
-0.48224,0.84285,0.16172,1.1493,0.82652,0.43995,0.45798,-0.13611,-0.22059,0.0060514,1.4438,4.4882,3.3509,-0.41772
-0.51549,0.28013,-0.95858,-0.68503,-1.219,-0.82768,0.70058,0.64612,-0.37485,-0.41861,-0.076406,-2.4822,-0.45466,0.047831
0.1079,-0.60777,-0.58737,-0.0068622,0.080855,0.18633,0.21879,0.19986,-0.057516,0.063749,-0.86183,-2.324,-2.9626,0.29017
-1.3402,-1.1208,-0.58821,0.42106,-0.072933,0.33999,0.68967,-0.038524,0.34948,-0.15359,0.55345,1.1152,-0.98451,0.12436
-0.012967,0.75848,0.28915,0.29314,0.32953,-0.51385,-0.98489,-1.2687,-1.2149,-0.30411,0.69442,3.2991,-0.96586,-0.59948
1.5476,1.0318,0.52932,0.51727,0.79585,0.91422,0.2503,-0.29284,-0.57571,-0.97701,-0.6754,1.261,2.2004,-0.0063774
0.34088,0.16069,-0.20249,-0.37881,-1.1736,-0.43375,1.1769,0.59359,0.041699,-0.82348,0.39303,0.46477,-1.4511,0.066963
1.5334,1.7182,1.1527,1.5086,1.0104,0.57594,0.22254,-0.40283,-0.79992,-0.65121,-1.3434,0.8991,-1.2658,0.21045
-0.6169,-0.27566,-1.1287,-1.8222,-2.6488,-2.3171,-1.7877,-1.6214,-0.55502,-0.2048,0.80048,0.60079,-0.86568,-0.38264
1.262,1.8449,2.3702,0.9141,0.020789,-0.80572,-0.61119,-1.0571,0.21741,0.43606,-1.267,-3.3656,-2.2505,-0.0063774
-0.95548,-1.0711,-1.8551,-1.8991,-2.9129,-2.9254,-2.5109,-1.6924,-1.2051,-0.36642,3.2358,-0.23203,0.55345,-0.78123
-0.071553,-0.79833,-0.22254,-0.30958,-0.081154,0.69365,0.55876,0.18858,-0.7144,-0.4415,0.28609,0.060533,-0.54362,-0.25191
1.0861,1.6263,1.769,0.31961,-0.17129,-0.86289,-0.38549,0.082388,0.17653,-0.2331,0.091644,-0.65769,-1.2698,-0.12117
-0.24918,-0.073494,-0.87461,-2.1995,-1.2379,-0.96401,-1.2284,-0.13077,-0.71765,0.035088,-0.35908,1.4973,0.80556,-0.39221
0.11173,-0.732,-0.40538,-0.32881,0.038453,0.7564,0.21102,0.080903,0.2769,-0.5136,-0.22389,-0.58262,1.1682,0
1.5589,1.9894,0.87348,1.3444,0.39848,-0.005292,0.92125,0.16874,-1.2839,-0.42154,-0.73275,1.1823,1.2708,0.054208
1.0877,0.25287,-0.16416,0.2298,0.73315,0.52532,0.1971,-0.52709,-0.11218,-0.29597,-0.29095,-0.79234,0.16328,0.012755
-1.481,-0.62883,-1.3586,-1.3918,0.29714,-1.0982,-1.9427,-1.3125,-0.87912,-0.15005,2.211,5.7267,-0.051736,-0.78123
-0.38518,-0.94457,-0.74352,0.12669,0.64436,0.48568,0.29409,0.18654,0.33547,-0.4079,0.037833,-2.2414,1.0627,0.39859
-0.0072941,0.024254,0.45888,1.4151,1.6116,0.97112,0.3107,-0.41465,-1.2308,-0.7048,0.21524,2.3111,-1.1594,-0.2551
0.05738,0.0030342,-0.32675,-0.16555,0.70588,0.62171,-1.6598,-1.2848,-0.68182,-0.4388,0.71512,-0.15335,-0.042977,-0.6505
0.4195,-0.39844,-0.46727,0.1187,0.48402,0.77058,0.42645,0.37181,0.72874,-0.52815,-0.019772,1.1972,3.5789,-0.035076
-0.47841,-1.0109,-0.70219,-0.32457,0.30613,0.52553,0.56376,0.41095,0.46983,-0.072092,-0.81282,1.1677,-1.0966,-0.035076
