Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Output
-1.4923,-1.0416,-0.83113,-1.3222,0.70688,-0.21859,-0.09671,-0.48477,-0.85808,-0.9432,0.58883,-2.32,2.8482,-0.22311
-2.1252,-1.7604,-0.8078,-1.5097,-1.2587,-0.46673,0.59257,1.6151,1.5146,0.7533,1.2417,1.0363,-6.1023,-0.36205
0.42518,0.37442,0.32164,-0.1469,0.11888,-0.20058,-0.58262,-1.0166,-1.3813,-1.158,-0.54825,-2.8339,1.6827,0.084614
0.2588,0.12026,-0.44608,-0.40702,-0.081358,-1.7323,-1.8191,-1.4964,-1.4042,-1.2254,0.60541,2.1161,1.2213,-0.14645
-0.25034,-0.71129,-0.15229,-0.19571,0.16287,0.36545,0.38181,-0.23663,0.36218,-0.41752,-0.97742,-1.4541,-2.267,0.35881
0.37902,-0.3701,0.1471,0.095579,0.33231,-0.039866,-0.78791,-1.6714,-1.0448,-0.23107,-0.47968,-0.75304,-0.52126,0.27494
0.79794,-0.52898,-1.4611,-1.2016,-0.44053,-0.28573,-1.0076,-0.22819,0.33067,-0.19691,0.60826,3.2181,0.039024,0.18063
-1.2102,-0.8338,-0.14351,-0.4244,0.77792,0.65903,-0.17793,-0.66082,-0.27822,1.3463,0.50069,-2.9279,2.9376,-0.27619
-1.3017,-1.8286,-0.92741,-1.1712,-1.2126,-1.2965,-0.049316,0.58552,-0.079379,0.13126,0.86248,0.22604,1.9409,0.27727
0.31978,-0.61005,-0.98095,-0.88967,-0.036912,-1.6436,-1.4181,-1.8616,-2.016,-0.83352,0.78661,-2.9703,-0.63353,0.42382
-1.2223,-0.80303,-0.87592,-0.91665,-1.0252,-1.2026,-0.26716,1.362,2.1633,3.52,0.63698,-0.063441,-2.5167,-0.48765
0.5951,0.40067,0.47059,0.4326,0.20662,0.31237,-0.91424,-1.4125,-1.3775,-0.39293,-0.57452,-0.60348,-3.2796,0.065905
-0.066717,0.094228,-0.69602,-1.5907,-0.25765,-1.3027,-0.45679,0.16576,0.25905,-0.17842,0.26714,-0.24759,0.11135,0.03559
-1.2903,-0.42887,-0.51958,-0.49312,-0.74966,-0.095025,0.77675,1.8587,1.5237,0.69354,0.78462,1.0435,1.2836,0.010414
0.30267,-0.062043,0.56576,-0.22517,-0.481,-0.532,0.22366,1.0148,1.091,-0.50844,-1.0895,2.4317,2.1121,0.018093
0.12726,-0.51684,-1.1324,-0.96776,-0.6591,-0.75344,-1.5305,-0.9565,-1.384,-0.17654,1.1724,0.0039538,3.0202,0.10066
-0.29246,-0.25085,-0.55971,-1.0461,-0.90058,-1.2993,0.21054,1.6397,1.1131,-0.24391,-0.25225,-1.2955,1.7965,0.2715
-0.069337,-0.61362,-0.13969,-0.0089805,0.34382,0.49975,0.1092,-0.33792,-0.39727,-0.53211,-0.76541,0.81928,1.623,-0.015448
-1.4153,-1.1311,-1.3845,-1.7662,-1.2364,-0.75873,0.93559,2.152,1.7227,0.085303,1.4179,1.4222,2.3091,0.26056
-0.27155,-0.90855,-0.47647,-0.33219,0.36787,0.36615,-0.11063,-0.48757,-0.84233,-1.0726,-0.49357,-0.013284,-0.9181,0.37463
-0.66253,0.08013,0.52331,0.20893,-0.41299,0.084769,1.2232,1.1553,1.4879,2.0271,-1.0282,-4.0057,1.6265,0
-0.5502,0.15496,-0.46857,-1.1613,-1.4491,-2.5597,-1.1972,-0.44138,0.21402,-0.076866,1.7959,2.1272,2.607,-0.029831
-0.53331,-0.26383,-0.58789,0.38208,-0.02038,0.043047,0.89359,1.1758,0.99316,-0.49835,-0.79336,-3.4137,2.7422,0.057253
0.6411,0.52239,0.59876,0.47541,0.83921,-0.32283,-0.86349,-1.837,-1.517,-0.95446,-0.07074,-2.4585,2.0703,0.11614
0.14311,0.13428,-0.23557,0.15334,0.14353,0.24431,0.36006,-0.90267,-0.54275,-0.80741,-0.79374,-0.57556,-1.2353,0.19675
-1.2149,-1.4588,-0.72962,-0.82101,-0.35214,0.53113,1.315,-0.037913,0.21237,0.59871,0.74958,-0.060204,2.5281,0.26328
0.55808,-0.24248,0.71134,-0.2771,0.58958,0.57407,-0.3556,0.031412,-0.051871,-1.0242,-0.9272,-1.3715,-3.3599,0.42852
-0.096228,-0.49033,-0.63884,-1.6027,-1.4043,-1.0312,-0.3393,0.39512,0.33591,-0.68869,0.7089,2.2891,0.62943,0.1784
0.0050226,-0.18985,-0.7317,-0.92585,-0.61381,-0.88453,-1.579,-0.66678,0.21854,0.51134,0.55801,2.5463,2.1399,0
-0.51181,-0.026832,-0.82291,-0.50496,-0.64349,-0.037918,-1.2781,-1.6141,-1.5731,-0.49108,0.84516,-0.8123,1.5072,0.21178
0.12689,1.0299,0.37239,0.036433,-0.28187,-0.059326,1.6611,1.922,1.1872,0.31973,0.61322,2.8552,0.18899,-0.21505
-1.3448,-2.2757,-1.3858,-0.89654,-0.49296,0.61943,1.2244,-0.41306,0.48933,0.026871,0.39722,0.24029,-0.45062,0.13199
-0.68927,-0.96704,-1.1592,-0.76914,-0.54464,0.15658,0.47276,0.20307,0.26762,0.22671,-0.43848,-2.0381,0.81295,0.048698
-0.68551,-0.44048,0.50727,0.6964,0.84868,0.56332,0.20393,-1.4102,0.60254,2.571,0.51269,2.3927,0.5142,-0.27619
0.55353,0.52752,-0.041401,0.021117,-0.23424,-0.89115,-1.2412,-1.8313,-2.2226,-0.36621,0.92534,4.1938,0.76719,-0.21245
0.15959,-0.99085,-0.68849,0.15748,0.38466,0.19981,0.26501,-0.12263,-0.17149,-0.98312,0.29595,1.1105,-1.0657,-0.015448
0.65789,0.96549,0.24085,0.4466,0.46756,-0.097351,-0.99234,-1.1262,-1.6185,-0.66463,0.6244,-2.2448,2.9134,0.18408
-0.29049,-0.063153,-1.6743,-1.8638,-2.5167,-2.6961,-2.105,-0.2613,0.52357,-0.34021,2.2483,1.8481,-0.34938,-0.12061
0.82431,0.70125,0.57575,-0.3096,-1.5237,-1.9046,-2.2824,-1.5316,-1.2523,-0.7077,1.2494,0.7066,1.4642,-0.21245
-0.13053,1.3542,-0.010995,0.3611,-0.10342,-1.0088,-1.884,-0.8741,-0.93076,-0.90893,0.17478,-0.010687,1.5548,0.12267
-0.4702,-0.27211,-0.35108,-0.36097,-0.071046,0.71147,0.50035,0.72042,0.088395,-0.27675,0.29671,-1.01,-1.3189,0.1214
-0.0051535,-0.30805,0.043623,0.52488,0.056534,-0.22304,-1.4296,-1.1877,-1.8789,-0.52942,0.27942,-0.92868,-0.53261,0.067941
-0.20271,-1.0513,-0.5948,-0.11832,0.32337,0.30352,-0.22905,-1.2582,-0.27097,-0.28688,0.077553,0.97811,-1.0754,-0.33418
2.2759,2.3471,2.4458,3.7657,2.1727,2.002,0.22715,0.08503,0.16257,-0.044828,-3.19,-2.9414,-8.1121,0.97616
-1.7973,-1.5661,-0.79668,-0.92357,0.20148,0.40282,1.2466,1.3507,1.5382,0.14036,0.55385,2.2744,0.93909,0
-0.12277,-0.19117,0.72495,0.60448,0.89248,0.66291,0.89316,0.18706,-0.054571,-0.066331,1.0517,2.1741,-1.0631,0.053759
-0.67542,-1.0004,-0.63846,-0.2582,-0.70248,0.05896,0.42743,0.50253,0.026865,0.09714,-0.13162,0.10788,0.34474,-0.26824
0.11761,-0.4192,-1.2462,-0.95424,-0.76886,-0.56188,-0.42912,-0.27883,-0.098383,0.028978,0.83459,0.42816,0.80546,-0.074507
-0.60541,-1.5866,-0.2561,-0.11488,-0.1001,0.37299,0.70212,-0.16052,0.52292,0.071408,-0.32539,-5.1294,3.2168,0.10457
-0.89201,-0.47192,-0.15311,-0.54047,-0.027761,-0.47541,0.24926,0.54815,0.74681,-0.036971,0.6981,1.7251,0.60213,-0.078687
-0.0084092,-0.18586,-0.16284,0.33492,0.2222,0.43629,-0.086615,-1.3185,-1.0266,-0.30279,-0.22174,-1.4992,0.96649,0.12471
-1.7335,-2.2976,-1.137,-0.69445,-0.40244,0.14704,0.13968,-0.34,-0.64659,-0.31574,0.6661,-2.7527,-3.9591,-0.22311
0.58665,1.5181,1.0385,0.1542,-0.29631,-1.0526,0.10456,0.74715,0.42689,0.19346,-0.64631,0.059736,-3.9745,0.30058
-0.11468,-0.54737,-0.75265,-0.9479,-0.87491,-0.79505,-1.0399,-0.61278,-1.1149,0.23979,0.68773,0.97617,2.0047,-0.10526
4.4761,4.1803,4.0897,3.7929,2.3434,1.7527,2.3486,2.4396,1.7631,0.91872,-3.0446,-1.7142,-10.405,0.95902
0.34345,-0.025413,-0.66841,-1.8422,-2.2361,-2.4599,-1.7996,0.59873,0.80171,0.11459,0.76376,0.48823,4.519,9.94E-15
0.81002,0.28584,0.16047,-0.065727,0.22905,-0.089869,-0.94733,-1.3129,-1.3626,-0.90903,-0.082457,0.85477,-1.1663,0.022895
-0.68418,-0.0077312,-0.21311,-1.0664,-1.3441,-1.5899,0.33721,0.40498,-0.081633,-0.24969,0.34582,1.392,-1.2886,0
2.5088,1.8313,2.6203,2.8315,1.9236,1.9663,0.33172,-1.4471,-0.91005,-0.45251,-2.6075,-0.98791,-3.806,1
-1.5976,-1.3969,-1.7124,-0.7869,-0.46118,-0.18647,0.061741,-0.12078,-0.39213,0.3613,0.049785,2.7167,1.0398,0.11553
-0.374,-0.332,-0.2084,-0.064119,-0.067245,0.81571,-0.26251,-0.15912,-1.0626,-0.89608,-0.056425,-0.89894,-0.58132,0.094541
-1.5931,-0.73358,-1.0978,-1.4296,-2.2393,-1.3024,-0.02457,0.52255,0.27803,0.16259,0.2109,2.0593,0.0088855,-0.23707
-0.012195,0.487,-0.31425,-0.31612,0.016752,-0.52256,0.42214,0.13292,-0.22315,-0.68686,0.030444,-0.39275,-1.3153,0.20289
2.0313,1.291,1.9277,2.5989,1.1321,0.65431,0.27032,-1.1171,-1.4067,-0.58287,-2.7366,-2.954,-9.2409,0.98744
-0.2055,-0.75363,-0.054275,-0.64592,-1.1066,-0.61479,0.18799,0.72814,0.45739,-0.11408,-0.061338,-0.99754,1.1169,0
0.29803,0.47134,0.87988,0.99056,1.1018,1.1928,1.3865,-0.12238,0.34599,-0.61536,0.23091,-0.40273,0.70633,0.048698
0.25313,1.0497,0.1769,-0.23879,-0.58208,-1.4964,-1.0504,-0.10622,0.80454,-0.60119,-0.81177,-1.021,-1.6398,0.11899
-0.89867,-0.73259,-0.497,-0.37439,-0.20604,0.031296,-0.2177,-0.76072,-0.61255,-0.59817,0.046328,0.71979,-0.77885,-0.26242
2.1141,1.2375,2.203,1.8437,0.69514,-0.23278,-0.011891,0.48796,0.66294,-0.39316,-1.9891,-1.5353,-2.2844,0.98022
0.49668,0.090913,0.32553,0.41791,0.70153,1.0214,0.80741,-0.17007,0.4247,2.176,-0.44232,0.68289,-2.471,-0.17282
2.2917,1.6727,1.9875,1.6778,1.8031,0.779,-0.10132,-0.32672,-0.48688,-0.29277,-2.6743,-4.02,-2.2738,0.9713
-1.8036,-1.6435,-1.2158,-1.2646,-1.0606,-0.2677,0.9281,1.6963,1.4323,0.28308,0.87172,1.715,2.091,-0.36205
0.26519,-0.37473,-0.19671,0.078336,0.23188,-0.34461,-0.91768,-1.3541,-0.9726,-0.80201,-0.34464,1.5006,-1.2176,0.23919
1.2774,1.0993,0.9113,1.6159,1.2553,1.3942,-0.38454,0.091072,-0.071013,-0.093597,-0.035673,-1.9352,0.71489,0.54366
-0.20161,-0.90373,-0.30936,-0.71722,-0.20282,0.25943,0.3252,0.36091,-0.34524,-0.60705,-0.494,-0.10766,1.6361,-0.049805
2.1788,1.605,2.4085,2.8637,2.6204,1.5857,0.6051,-0.69652,-1.0234,-1.3152,-3.1854,-4.2357,-4.3512,0.99306
0.24798,-0.25951,0.063112,-0.97689,-1.254,-1.8893,-0.89209,-0.054356,-0.25549,-0.18308,-0.34386,1.2392,-0.31007,0.15093
-1.0172,-1.4238,-0.23266,0.07413,1.1844,0.67131,0.71236,0.12605,0.18536,1.2323,0.59408,-0.083867,-1.7437,0.010414
-0.96519,-0.95054,-1.2779,-1.0161,-0.33276,-0.02585,-0.10879,0.68638,0.050932,-0.34551,1.4531,0.21988,1.3915,0.044374
0.045863,-0.19615,-0.99146,-0.49553,-0.39389,-0.48567,-1.6927,-0.92009,-1.9967,-0.63136,0.70066,1.3907,-1.4947,0.34385
0.77462,0.50273,0.2466,0.70093,1.2674,0.96564,-0.26895,0.084095,-0.3468,-0.85103,-1.9341,-1.3279,-1.8845,0
0.2887,-0.69389,-0.022929,0.4454,0.17239,0.65825,-0.10905,-0.66357,-0.4673,-0.017618,-0.16805,-1.5566,-0.59612,0.42852
-0.064378,0.82358,0.42395,-1.1971,-1.0781,-1.4126,-1.8646,-0.2518,0.89357,0.35679,1.4453,-4.1664,-1.8316,0.03559
-0.08645,0.076803,0.16915,-0.020282,0.57562,0.62682,0.52925,-0.42437,0.39181,0.19981,0.65192,5.1626,-0.85138,0.010414
-0.33964,0.17336,0.52229,0.20351,0.60448,-0.50961,-1.6148,-1.268,-2.4158,-1.1138,0.14688,-1.4675,-1.0415,0.18408
-0.39462,0.30659,-1.3682,-0.69897,-0.32698,-1.3255,-1.802,-0.4963,-0.13648,-0.24912,1.1605,3.3909,-2.6007,-0.062213
-0.46248,-0.81652,-0.1941,0.38502,0.75724,1.8992,1.1043,-0.014336,1.7678,4.1575,-1.113,-2.3331,-1.8868,-0.22345
1.0301,1.5243,0.53756,0.35242,0.13552,-0.46568,-0.18952,0.51517,-0.086209,-0.19585,-1.2826,-1.9446,-0.62197,0.13378
-0.61086,-0.13656,-0.19354,0.029955,-0.088402,-0.42835,0.12952,-0.034662,-0.33124,-0.2724,0.0011335,-0.68532,3.3739,0.12108
0.31698,-0.74179,-0.18955,-0.42087,0.022802,0.51925,0.13676,-0.044851,-0.31923,-0.83981,-0.94514,-0.57202,2.5961,0.25299
2.281,2.243,1.8905,1.2755,1.4903,0.93837,0.21005,0.31556,-0.046905,0.18377,-0.80957,-1.5012,0.44048,0.91242
0.41042,-0.073184,-0.069963,-0.71253,-0.88568,-0.90966,-1.7885,-1.8804,-1.322,-0.75865,0.44322,2.3693,0.12707,0.34385
-1.0165,-0.54759,-1.0486,-0.28672,-0.34188,0.14757,-0.081013,-0.11194,0.88959,2.6229,0.47458,0.4174,0.7323,-0.48765
0.6438,0.61419,0.82919,0.41478,0.53018,-0.12145,-0.94102,-1.1145,-1.2613,-1.2099,-0.46025,-1.0631,0.7241,0.12267
0.28343,0.62863,0.018724,-0.19216,-0.051959,-0.50011,-1.4342,-1.7778,-1.1501,-0.94654,0.47743,-0.50673,0.29013,0.33699
-1.3436,-1.5839,-1.5012,-0.27348,-0.678,-0.047351,0.65837,-0.29768,0.10772,-0.2428,0.28194,-1.2866,-1.2308,0.24682
0.11206,-0.62832,-0.50135,-0.081857,0.36422,0.054915,0.012843,-0.64214,0.013866,-0.26744,-0.14497,-4.4793,-2.0725,0.35832
-0.24074,0.70432,0.61013,0.42477,0.58103,0.053133,-0.088479,-0.16123,-1.4165,-0.23414,-1.4421,-0.8414,-0.10635,0.43246
-0.059717,0.021934,0.30776,1.0663,1.1052,1.1597,1.4472,0.69636,1.6655,3.5981,-0.49602,-4.1116,0.43797,-0.22617
2.0876,2.4472,2.0839,1.1691,-0.001666,-1.0768,-0.66538,0.32626,0.28088,0.33128,0.006522,1.6075,-3.1871,0.94241
0.75572,0.23838,0.45765,0.43729,0.27888,-0.067685,-0.79011,-1.9457,-1.237,-0.82813,0.41597,-5.0509,0.54423,-0.12833
3.6112,4.559,3.3998,2.6715,1.6355,0.69981,1.7664,4.082,3.4672,1.6215,-1.5151,-5.6775,-2.6195,0.95624
0.01402,-0.14711,-1.6493,-2.6777,-2.9034,-3.5077,-3.1176,-2.4635,-1.2567,-0.78951,3.0873,-1.0166,0.014581,-0.21245
0.21921,-0.50974,0.092262,-0.031077,0.4124,0.5928,0.48419,0.79015,-0.36176,0.26701,-0.59475,-0.43404,-3.2774,0.16253
0.20093,-0.53035,-0.14836,-0.3117,-0.12529,0.71987,0.44084,0.11628,-0.18441,-0.34052,-0.26803,2.5495,-2.7372,0.012015
1.1962,1.2637,0.88687,1.1902,0.74504,1.2197,0.40197,0.085135,0.14566,-0.44303,-0.382,-1.4538,-4.3566,-0.17282
-0.26669,-0.82035,-0.43584,0.40789,0.21469,1.0216,-0.30606,-0.85278,-0.59653,0.5967,-0.27927,-0.73277,1.1506,0.18386
-0.94618,0.42244,0.13451,0.28663,0.43873,1.0249,1.3223,0.99468,0.8594,-0.087065,0.74839,4.5403,2.1556,0.048041
0.0085094,0.6972,1.1647,1.2732,0.87165,1.1123,0.73077,1.2408,1.8408,1.7215,-0.50014,-0.93103,4.6508,-0.012203
-0.63708,-1.5824,-0.38277,-0.051658,0.32289,0.23253,0.14667,0.019969,0.63796,0.006396,-0.43872,-2.1593,1.1645,0.048698
0.5424,0.10525,0.11924,0.4935,0.83873,0.49007,-0.96745,-1.1853,-1.2223,-1.0681,-1.2889,-4.5568,2.1405,-0.15595
0.6006,0.76065,0.62204,0.67595,1.0216,0.83834,0.20055,0.31857,-0.39606,-0.23889,-2.1809,-1.7087,-1.0498,0.046817
0.010321,-0.069361,-0.35019,0.23718,0.3427,0.12089,-0.97319,-0.28914,-1.1046,-0.65867,-0.36529,5.1645,2.8879,0.23919
-0.089819,0.061514,-0.012515,0.73405,0.92511,0.50345,1.2182,0.34429,0.31248,0.41043,0.77466,2.0261,-0.95248,-0.098368
0.94095,0.45876,0.67048,0.56927,0.98473,0.81833,0.43989,0.30651,-0.37827,-0.46001,1.0077,-0.29134,-0.5149,0.41805
-0.14445,-0.34382,0.46074,0.32537,0.72123,1.2798,0.77016,0.1533,1.311,1.4611,-0.54573,2.939,-2.0602,-0.14394
2.7431,2.4949,2.6919,2.8259,1.2362,0.51508,-0.88647,-2.1486,-1.6451,-0.40347,-3.0435,-4.5378,-8.841,0.97871
0.3425,0.93686,0.62808,0.69169,1.4853,1.0656,0.014998,-0.14418,-0.19795,-0.96432,-1.5341,0.58605,2.1008,-0.0084428
0.046834,-0.36375,-0.73905,-0.033256,0.30405,0.31895,-0.98793,-0.64399,-0.86181,-0.7693,0.26754,-0.088661,-0.34943,0.27494
-0.13947,-0.81032,-0.8602,-0.63611,0.1189,0.40414,-0.19087,-0.0028963,-0.24498,-0.9333,0.19644,1.8107,-3.7652,-0.14441
0.090954,0.66971,0.69099,0.57321,0.57903,0.94941,0.5878,0.28131,0.24225,0.48224,-0.0054257,1.1675,0.67765,0.053759
-0.0097553,0.16957,0.80688,0.79247,0.75261,0.84772,1.2547,1.4261,1.2472,0.51893,0.11057,-1.3329,3.1539,0.053759
0.11528,0.37702,0.92904,0.66036,-0.041081,0.043294,0.75857,0.63106,1.0176,0.56628,0.89363,1.3139,-1.2406,0.010414
1.9438,2.5199,3.137,2.1431,1.7117,0.75619,1.1778,0.75335,-0.22067,-0.69974,-2.5325,-2.9788,-6.1608,0.9522
-0.47793,-0.72337,0.16116,0.5498,0.49178,1.1582,2.0372,1.2661,2.2273,4.3725,-0.026238,1.926,-1.4239,-0.011992
-0.033388,-0.035605,-0.78192,-1.207,-2.0112,-2.093,-1.7672,-0.89994,-0.30533,0.37698,2.0309,2.7095,0.36941,0.34127
-1.057,-1.0329,-0.98083,-0.61406,-0.39173,0.89598,0.77448,-0.031048,0.061116,-0.51208,0.70273,0.70055,-0.95305,-0.36205
0.39705,-0.68198,-1.2078,-1.425,-1.0699,-1.0842,-0.94708,-0.26845,0.24827,0.1548,0.5729,-0.31458,0.8419,-0.14645
-0.3786,-0.41208,-0.54924,-0.70223,-0.20048,-0.48435,-0.056593,-0.65825,-0.52151,0.04037,-0.014823,-1.7397,1.9731,-0.29028
-0.89037,-0.86967,-0.56131,-1.4217,-1.9491,-2.2586,0.025073,1.4136,1.1973,0.3509,1.0048,3.2839,-2.662,0.14784
0.6552,0.54305,0.11263,-0.49397,0.14338,0.35762,-1.2009,-1.8681,-1.5015,-1.3281,0.15123,0.35199,2.1156,0.022895
-0.70797,-0.99849,-0.95063,-0.48206,0.3038,0.45356,1.1154,-0.38251,-0.44399,-0.13133,0.47863,0.82107,-0.31856,-0.29361
-0.48647,-0.67867,-0.78219,-1.1359,-0.29064,-0.44588,-1.2174,-0.12432,-0.46974,-0.55284,0.35285,3.4342,1.5019,-0.086759
-0.40375,0.20866,0.10527,0.16587,-0.084301,-0.69281,-1.4588,-1.2941,-1.2805,-0.88451,-0.23753,-0.42954,-0.30688,-0.12833
-0.63054,1.0324,0.40559,-1.0947,-1.2178,-1.4491,-1.418,-0.85949,-0.30187,-0.96812,0.44311,2.6337,-1.8541,0.084614
-0.039342,0.1949,0.09066,-1.1151,-1.726,-1.3557,-0.10668,-0.19748,-0.017685,-0.61847,-0.28748,1.5427,-1.6461,0.15093
0.219,-0.57553,-0.31881,-0.69162,-0.6247,-1.3914,-0.93391,-1.2494,-1.3282,-0.52633,0.53817,1.1855,-3.8689,0.27521
0.6293,1.2289,0.82455,0.52836,-0.3742,-1.5243,-1.9123,-0.58473,-0.68956,-0.40164,0.44031,3.8403,-1.5415,0.11614
0.25031,-0.64582,-1.4764,-1.0142,-0.58542,0.11023,-0.97414,-0.8657,-0.39921,-0.50307,0.62909,-0.45603,1.9206,0.10066
-1.2306,-0.83623,-0.66852,-0.3897,-1.128,-0.53957,1.2206,3.1148,3.2466,0.005986,1.5104,1.9429,-3.9873,-0.098368
-0.20872,0.2462,0.30238,-0.304,-0.8605,-0.73846,0.81187,0.62644,0.50747,-0.47629,-0.11176,1.5709,-1.416,0.072701
0.86687,0.25106,0.40522,-0.021962,0.89862,0.58204,-0.17613,-0.98488,-0.90903,-0.58976,-1.307,-0.56183,-1.8177,0.15705
0.21932,-0.64905,-0.52279,-1.1921,-0.58262,-0.49327,-0.964,-0.93104,-0.36493,0.038244,0.41027,-4.2274,0.62886,-0.16727
0.085533,-0.90811,-0.31154,-0.05584,0.48331,0.56558,0.54171,-0.68252,-1.0488,-0.88854,-0.5549,-0.58935,-1.479,0.1286
-0.60462,-1.0708,-0.83569,-1.1148,-0.67865,-0.15987,0.35299,0.049885,-0.39899,0.29409,-0.82955,-1.3506,-0.97986,0.14894
-0.57004,-1.0423,-0.83692,-0.25692,-0.46571,0.11625,0.71248,-0.13254,-0.29494,-0.13384,-0.6202,1.6148,2.2441,-0.026761
-0.77639,-0.80938,-0.30269,-0.88015,-0.9766,-0.58236,-0.13159,0.7684,0.054691,-0.30017,0.57052,-0.024884,0.19643,-0.24514
-0.58788,-0.5901,-1.3612,-1.978,-3.0648,-3.0702,-2.5008,-0.54259,0.73852,-0.36794,2.1873,6.3795,1.4481,0.35782
-0.36487,-1.035,0.43971,0.14811,0.96486,1.5606,1.0035,0.32957,1.7263,3.7152,-0.41495,0.099575,4.0316,0.00021153
-1.5376,-1.7757,-1.2152,-1.3626,-0.82644,0.14438,-0.085156,0.40493,-0.16116,-0.24287,-0.055005,0.12103,2.2616,-0.023142
-0.37952,0.98596,-0.10231,-0.86028,-1.3686,-2.0943,-2.4419,-0.91527,-1.1156,-0.74283,1.0547,1.2307,-1.0114,-0.12833
0.28968,1.0736,0.20611,-0.080335,-0.086949,-0.67533,-1.1345,-1.342,-1.3314,-1.009,0.39725,2.458,-2.7426,0
0.47642,0.59404,0.59769,0.19221,-0.78356,-0.7914,-0.75746,-0.45685,-0.064338,-0.37197,-0.15898,-1.5431,0.60279,0.15705
-0.092545,-0.14603,-0.39258,-0.23573,0.36676,-0.0997,0.34171,-0.12412,0.35479,-0.92452,-0.4258,2.8409,-1.5611,0.35832
-0.70104,-0.93435,-0.82923,-0.82984,-0.48303,0.10464,0.28374,-0.25736,0.3268,-0.52806,-0.099204,0.79502,-0.55431,0.14894
0.10656,0.50896,0.38777,-0.10096,-0.43653,0.48746,1.2799,1.443,1.4529,0.02896,0.59689,2.0451,1.7687,0.053759
1.332,1.0423,0.72392,0.63631,0.33958,0.34875,0.16361,1.0064,0.90328,0.048116,1.4309,-0.12016,1.9552,0.16441
-1.0976,0.32466,0.4612,-0.26419,0.16473,-0.081644,0.58423,1.2081,2.2785,3.7905,-0.51984,0.75143,0.5315,-0.48765
0.16326,-0.83928,-0.61374,-0.012907,0.70257,0.24857,-0.098162,-0.41529,-0.31906,-0.50603,-0.47416,-1.0572,-2.5651,-0.015448
0.15104,-0.89684,-1.6162,-0.97105,-0.70466,-0.4288,-0.3657,-0.34895,-0.31505,-0.075019,0.84304,-1.5596,-0.84253,-0.10591
1.0868,0.84907,0.85554,-0.044428,1.4858,1.0755,0.35103,1.1096,0.64193,-0.51627,0.76049,-1.947,5.0921,0.44649
-1.3337,-0.67626,-1.4141,-1.0819,-1.5975,-0.73317,0.53337,1.5573,1.1828,-0.62393,-0.16655,-1.275,1.2814,0.073357
-1.794,-1.7088,-1.1099,-1.1043,-0.61378,0.40543,1.1461,0.73242,0.22302,0.60941,0.25194,2.2886,-3.102,0.066104
-1.0488,-0.58454,-0.18806,-0.57703,-1.212,0.38144,1.9904,2.8292,2.8174,4.0782,0.5918,-1.7108,-0.86412,0.0027171
1.9087,1.5506,2.4063,1.3254,2.0649,1.2124,0.45472,-0.71561,-1.0634,-0.24048,-3.5481,-2.6101,-6.8581,0.96194
4.0355,2.8121,3.1419,2.4594,2.1947,2.2665,3.0272,3.3538,2.8508,0.94069,-3.1217,-2.7605,-12.206,0.98418
0.6965,-0.87909,0.11526,-0.35503,0.4788,0.47783,-0.10625,0.34435,0.14402,-0.70139,-0.2681,-1.0854,2.0594,0.41043
-0.61474,-1.3747,-1.4598,-0.10973,0.31409,0.24537,-0.36843,-1.2722,-0.99129,-0.13153,0.28811,-3.7363,0.60846,-0.26242
